code,date,close,slope_standard
159715,2023-07-28,0.681,-0.10850864052653918
159715,2023-07-31,0.688,-0.08401566316406477
159715,2023-08-01,0.688,-0.06765666132382644
159716,2023-07-05,0.758,0.06507871222366803
159716,2023-07-06,0.753,0.03951428525629436
159716,2023-07-07,0.746,0.007912862411004296
159716,2023-07-10,0.75,-0.015468169554385099
159716,2023-07-11,0.757,-0.02959738939460959
159716,2023-07-12,0.75,-0.04929240260279521
159716,2023-07-13,0.763,-0.04505313879042984
159716,2023-07-14,0.759,-0.035237066207004945
159716,2023-07-17,0.756,-0.02707352649355532
159716,2023-07-18,0.753,-0.014350054133323834
159716,2023-07-19,0.75,-0.013172233608142686
159716,2023-07-20,0.742,-0.027404115173187502
159716,2023-07-21,0.74,-0.03665883566083736
159716,2023-07-24,0.735,-0.0543520119838569
159716,2023-07-25,0.753,-0.05627501366524083
159716,2023-07-26,0.748,-0.057253714032195334
159716,2023-07-27,0.746,-0.055711538015216604
159716,2023-07-28,0.758,-0.04038020981811468
159716,2023-07-31,0.761,-0.026582651848148887
159716,2023-08-01,0.759,-0.01888069862518619
159717,2023-07-05,0.858,-0.016066899922739266
159717,2023-07-06,0.852,-0.029094720446547425
159717,2023-07-07,0.851,-0.04056869757963936
159717,2023-07-10,0.855,-0.04569338277073936
159717,2023-07-11,0.857,-0.05220749601272551
159717,2023-07-12,0.855,-0.05699372663770333
159717,2023-07-13,0.866,-0.04371984129336951
159717,2023-07-14,0.867,-0.0233909597242278
159717,2023-07-17,0.858,-0.01625830528671953
159717,2023-07-18,0.857,-0.00933738925571755
159717,2023-07-19,0.857,-0.009072310475708808
159717,2023-07-20,0.852,-0.022261688247264023
159717,2023-07-21,0.854,-0.028312586401458326
159717,2023-07-24,0.849,-0.03742654487872084
159717,2023-07-25,0.873,-0.03133622514612262
159717,2023-07-26,0.871,-0.02388157679382095
159717,2023-07-27,0.873,-0.009853161985498526
159717,2023-07-28,0.892,0.014688333658797225
159717,2023-07-31,0.898,0.039230003411333515
159717,2023-08-01,0.897,0.05473409002132152
159718,2023-07-05,0.76,-0.11044621061489367
159718,2023-07-06,0.746,-0.11569750892573369
159718,2023-07-07,0.743,-0.11094233432815424
159718,2023-07-10,0.747,-0.10859128499978797
159718,2023-07-11,0.75,-0.09971486032222862
159718,2023-07-12,0.74,-0.10109096383091487
159718,2023-07-13,0.767,-0.07588378952911855
159718,2023-07-14,0.761,-0.033886204320666434
159718,2023-07-17,0.756,-0.0036991821325473196
159718,2023-07-18,0.756,0.011869174366419905
159718,2023-07-19,0.746,0.005562178994951574
159718,2023-07-20,0.744,-0.003791761908664212
159718,2023-07-21,0.754,-0.003869228057220128
159718,2023-07-24,0.751,-0.013772324727627355
159718,2023-07-25,0.764,-0.01883894922045367
159718,2023-07-26,0.766,-0.01798646358595025
159718,2023-07-27,0.773,-0.011041216247975912
159718,2023-07-28,0.793,0.03221865236077422
159718,2023-07-31,0.789,0.05790031713023916
159718,2023-08-01,0.791,0.07151500765785283
159719,2023-07-05,1.347,-0.1133691157506614
159719,2023-07-06,1.341,-0.0869633815848866
159719,2023-07-07,1.34,-0.0507265684388109
159719,2023-07-10,1.336,-0.026678073975053153
159719,2023-07-11,1.339,-0.014754917338004839
159719,2023-07-12,1.33,-0.012824027532247857
159719,2023-07-13,1.36,0.008959328052083415
159719,2023-07-14,1.369,0.040802445570535854
159719,2023-07-17,1.36,0.05377860960220349
159719,2023-07-18,1.352,0.041377973877691814
159719,2023-07-19,1.36,0.03162288065478829
159719,2023-07-20,1.346,-0.006226914141923106
159719,2023-07-21,1.342,-0.02599184392775554
159719,2023-07-24,1.34,-0.04615943186045146
159719,2023-07-25,1.365,-0.05234421677044552
159719,2023-07-26,1.352,-0.06740630935471364
159719,2023-07-27,1.35,-0.06622625419889037
159719,2023-07-28,1.37,-0.05137197111326906
159719,2023-07-31,1.372,-0.03838147998595662
159719,2023-08-01,1.384,-0.02376854003956957
159720,2023-07-05,0.711,0.07781010828692135
159720,2023-07-06,0.706,0.057609335791161655
159720,2023-07-07,0.699,0.03361049012423491
159720,2023-07-10,0.704,0.017746945248232514
159720,2023-07-11,0.716,0.014807285223016331
159720,2023-07-12,0.706,-0.001379975326222314
159720,2023-07-13,0.714,0.007802503472339379
159720,2023-07-14,0.709,0.014765101173052717
159720,2023-07-17,0.7,0.013816480699449695
159720,2023-07-18,0.7,0.017539537292247914
159720,2023-07-19,0.694,0.00745588728575784
159720,2023-07-20,0.686,-0.01341717808403273
159720,2023-07-21,0.683,-0.03687892461210334
159720,2023-07-24,0.675,-0.06909717926749559
159720,2023-07-25,0.692,-0.08476821117494265
159720,2023-07-26,0.687,-0.09676822738403815
159720,2023-07-27,0.688,-0.10182228916991166
159720,2023-07-28,0.695,-0.0906381015044028
159720,2023-07-31,0.709,-0.07114733366210632
159720,2023-08-01,0.706,-0.05803980020014158
159721,2023-07-05,0.746,0.06438978176733672
159721,2023-07-06,0.742,0.037858177742315854
159721,2023-07-07,0.735,0.006836230528550747
159721,2023-07-10,0.74,-0.016724247331857907
159721,2023-07-11,0.748,-0.02948603558375794
159721,2023-07-12,0.739,-0.049589534824590456
159721,2023-07-13,0.75,-0.046158252723489286
159721,2023-07-14,0.748,-0.03442292529412685
159721,2023-07-17,0.744,-0.027521614228981556
159721,2023-07-18,0.742,-0.013520436810120353
159721,2023-07-19,0.738,-0.015317701332661226
159721,2023-07-20,0.728,-0.03270272649264491
159721,2023-07-21,0.725,-0.04391913742862341
159721,2023-07-24,0.721,-0.06330819993984892
159721,2023-07-25,0.738,-0.06810842254445955
159721,2023-07-26,0.735,-0.06926935089375112
159721,2023-07-27,0.732,-0.06760712266753517
159721,2023-07-28,0.744,-0.052498177995602927
159721,2023-07-31,0.751,-0.036431241500822095
159721,2023-08-01,0.746,-0.028174465364327193
159723,2023-07-05,0.72,0.0053511594349643695
159723,2023-07-06,0.713,-0.02157078832258986
159723,2023-07-07,0.71,-0.04653772768681654
159723,2023-07-10,0.708,-0.07120681482849646
159723,2023-07-11,0.715,-0.07891904975106755
159723,2023-07-12,0.711,-0.09153674242205125
159723,2023-07-13,0.729,-0.07921466842444755
159723,2023-07-14,0.736,-0.05107343715193588
159723,2023-07-17,0.727,-0.030423597294779583
159723,2023-07-18,0.722,-0.012130915924341195
159723,2023-07-19,0.719,-0.00409306980193563
159723,2023-07-20,0.707,-0.01448414837218864
159723,2023-07-21,0.707,-0.019112257513651202
159723,2023-07-24,0.709,-0.0290797055512836
159723,2023-07-25,0.724,-0.0268907343536765
159723,2023-07-26,0.723,-0.023838689379688867
159723,2023-07-27,0.723,-0.018842336712493305
159723,2023-07-28,0.741,0.00570685122746255
159723,2023-07-31,0.742,0.023283571206871804
159723,2023-08-01,0.738,0.0302376988102432
159725,2023-07-05,0.89,-0.2905749566707744
159725,2023-07-06,0.894,-0.3679361699096482
159725,2023-07-07,0.887,-0.4206891283328141
159725,2023-07-10,0.893,-0.4518668241367866
159725,2023-07-11,0.899,-0.4496057021595674
159725,2023-07-12,0.878,-0.4457313016858341
159725,2023-07-13,0.889,-0.42891702302394996
159725,2023-07-14,0.9,-0.3790307012530551
159725,2023-07-17,0.885,-0.3204633018466819
159725,2023-07-18,0.876,-0.2416544093180554
159725,2023-07-19,0.881,-0.19447103877522304
159725,2023-07-20,0.86,-0.20179557071174684
159725,2023-07-21,0.859,-0.191725884921121
159725,2023-07-24,0.854,-0.1899911517569061
159725,2023-07-25,0.864,-0.1687324532435898
159725,2023-07-26,0.847,-0.1577849273601434
159725,2023-07-27,0.842,-0.1730321655902285
159725,2023-07-28,0.842,-0.18215585682522828
159725,2023-07-31,0.86,-0.17963079435587453
159725,2023-08-01,0.859,-0.1715343793856575
159726,2023-07-05,0.846,-0.0217924420082053
159726,2023-07-06,0.83,-0.03446524245909209
159726,2023-07-07,0.822,-0.04774378826690574
159726,2023-07-10,0.819,-0.06175009284200854
159726,2023-07-11,0.821,-0.07365192976098928
159726,2023-07-12,0.818,-0.09106506078281972
159726,2023-07-13,0.826,-0.09439874379139843
159726,2023-07-14,0.825,-0.09131397667804768
159726,2023-07-17,0.817,-0.09294816747927198
159726,2023-07-18,0.817,-0.09946994145709417
159726,2023-07-19,0.821,-0.10350450144468469
159726,2023-07-20,0.82,-0.11995085801778597
159726,2023-07-21,0.821,-0.11845158867669381
159726,2023-07-24,0.798,-0.1256295928201938
159726,2023-07-25,0.813,-0.12657910932019956
159726,2023-07-26,0.812,-0.1182158874254667
159726,2023-07-27,0.818,-0.09473686631004309
159726,2023-07-28,0.831,-0.06418466310997487
159726,2023-07-31,0.88,-0.002994649014476317
159726,2023-08-01,0.888,0.0484652258492635
159728,2023-07-05,0.92,-0.2732458087307692
159728,2023-07-06,0.927,-0.3375958227355754
159728,2023-07-07,0.918,-0.38216601351932283
159728,2023-07-10,0.917,-0.4165240555621945
159728,2023-07-11,0.922,-0.4172374233344479
159728,2023-07-12,0.897,-0.41906393190076563
159728,2023-07-13,0.913,-0.4089719592881623
159728,2023-07-14,0.921,-0.3675439519910078
159728,2023-07-17,0.905,-0.31746175554132094
159728,2023-07-18,0.894,-0.2500527621292019
159728,2023-07-19,0.899,-0.21146521279999586
159728,2023-07-20,0.876,-0.22232591359138137
159728,2023-07-21,0.875,-0.21792613169730687
159728,2023-07-24,0.871,-0.2198246654991571
159728,2023-07-25,0.882,-0.19959893986556432
159728,2023-07-26,0.861,-0.1898724677405668
159728,2023-07-27,0.855,-0.20426453720758533
159728,2023-07-28,0.854,-0.2104714389077827
159728,2023-07-31,0.876,-0.20380237078078428
159728,2023-08-01,0.873,-0.19026513509711612
159729,2023-07-05,0.7,-0.08441426357922434
159729,2023-07-06,0.698,-0.12294034121050018
159729,2023-07-07,0.689,-0.15590324838849146
159729,2023-07-10,0.689,-0.18804837000811658
159729,2023-07-11,0.693,-0.19667856303302117
159729,2023-07-12,0.689,-0.2053533716296394
159729,2023-07-13,0.708,-0.18829054323770728
159729,2023-07-14,0.711,-0.14673884661523331
159729,2023-07-17,0.708,-0.10691890788911379
159729,2023-07-18,0.695,-0.06637191987199402
159729,2023-07-19,0.698,-0.044651238187620956
159729,2023-07-20,0.684,-0.05382251648864571
159729,2023-07-21,0.686,-0.04709815274223933
159729,2023-07-24,0.677,-0.055371651174141556
159729,2023-07-25,0.702,-0.04300223173608641
159729,2023-07-26,0.699,-0.03599376907458767
159729,2023-07-27,0.698,-0.027655290298985433
159729,2023-07-28,0.72,0.0019868722798298483
159729,2023-07-31,0.73,0.0305721104020757
159729,2023-08-01,0.726,0.05152028990151109
159730,2023-07-05,0.906,0.05883736237967816
159730,2023-07-06,0.899,0.03726459164753941
159730,2023-07-07,0.892,0.0006141626500586414
159730,2023-07-10,0.884,-0.024802620168861436
159730,2023-07-11,0.892,-0.04662949793615973
159730,2023-07-12,0.896,-0.06534087973039142
159730,2023-07-13,0.898,-0.0664934832269662
159730,2023-07-14,0.887,-0.07397446234211756
159730,2023-07-17,0.886,-0.08991758973359906
159730,2023-07-18,0.886,-0.09774896397299984
159730,2023-07-19,0.896,-0.10127810228141573
159730,2023-07-20,0.888,-0.11479261879236989
159730,2023-07-21,0.88,-0.11822827749131742
159730,2023-07-24,0.875,-0.12259276651006024
159730,2023-07-25,0.907,-0.10205911639218176
159730,2023-07-26,0.899,-0.08824528266092375
159730,2023-07-27,0.893,-0.0739054188518071
159730,2023-07-28,0.915,-0.04345617913055796
159730,2023-07-31,0.92,-0.01511991783531449
159730,2023-08-01,0.912,0.0011329874012071138
159731,2023-07-05,0.717,-0.012134382362532215
159731,2023-07-06,0.712,-0.011047143534454452
159731,2023-07-07,0.71,-0.014409758697282758
159731,2023-07-10,0.719,-0.009656762404067069
159731,2023-07-11,0.724,-0.002991669431188049
159731,2023-07-12,0.729,0.008140906336883868
159731,2023-07-13,0.739,0.03001748264795621
159731,2023-07-14,0.737,0.04893486096421314
159731,2023-07-17,0.736,0.061925901282639965
159731,2023-07-18,0.74,0.06978486763932308
159731,2023-07-19,0.737,0.06828975177235914
159731,2023-07-20,0.74,0.06205150209020831
159731,2023-07-21,0.74,0.06289776857033877
159731,2023-07-24,0.731,0.05431354266146037
159731,2023-07-25,0.746,0.051096737811016105
159731,2023-07-26,0.745,0.05070860190595951
159731,2023-07-27,0.741,0.050361169451254496
159731,2023-07-28,0.748,0.05313315637377547
159731,2023-07-31,0.754,0.05545922175511892
159731,2023-08-01,0.755,0.051612607189627055
159732,2023-07-05,0.698,0.07470525299088002
159732,2023-07-06,0.708,0.0684371789265569
159732,2023-07-07,0.703,0.05872943556250324
159732,2023-07-10,0.698,0.04824710765212912
159732,2023-07-11,0.718,0.060605477571311184
159732,2023-07-12,0.706,0.061186028428689
159732,2023-07-13,0.72,0.0710094338089308
159732,2023-07-14,0.722,0.08515660929964174
159732,2023-07-17,0.72,0.10120815912326195
159732,2023-07-18,0.721,0.12224231403804839
159732,2023-07-19,0.718,0.12037290290508024
159732,2023-07-20,0.7,0.09679222615753286
159732,2023-07-21,0.691,0.07073465653374389
159732,2023-07-24,0.694,0.03436361450464644
159732,2023-07-25,0.704,0.009581131975436663
159732,2023-07-26,0.697,-0.014721736414168792
159732,2023-07-27,0.688,-0.041862666057849426
159732,2023-07-28,0.697,-0.04885476325874213
159732,2023-07-31,0.702,-0.0579909275610558
159732,2023-08-01,0.707,-0.055432499402041716
159733,2023-07-05,0.776,0.02833634849530413
159733,2023-07-06,0.781,0.015041780649827913
159733,2023-07-07,0.774,0.000976246065641675
159733,2023-07-10,0.769,-0.01330379513327651
159733,2023-07-11,0.785,-0.004015495920671822
159733,2023-07-12,0.769,-0.009942102440464413
159733,2023-07-13,0.785,-0.002400312212216106
159733,2023-07-14,0.789,0.013628369795168875
159733,2023-07-17,0.785,0.035177884959576085
159733,2023-07-18,0.786,0.0632045029066016
159733,2023-07-19,0.777,0.061316213213218417
159733,2023-07-20,0.758,0.031080074176723933
159733,2023-07-21,0.753,0.0003239312998715089
159733,2023-07-24,0.752,-0.03372924374736871
159733,2023-07-25,0.763,-0.059096761569581914
159733,2023-07-26,0.757,-0.0792903209601771
159733,2023-07-27,0.748,-0.09983185686281218
159733,2023-07-28,0.754,-0.10490371586139102
159733,2023-07-31,0.76,-0.10731468349128277
159733,2023-08-01,0.768,-0.09823991979321252
159735,2023-07-05,0.637,0.007141372698296569
159735,2023-07-06,0.625,-0.01970217199454283
159735,2023-07-07,0.617,-0.04761476915149149
159735,2023-07-10,0.618,-0.06985170641018378
159735,2023-07-11,0.63,-0.07467251309489151
159735,2023-07-12,0.632,-0.0783281427932789
159735,2023-07-13,0.65,-0.04978976494555584
159735,2023-07-14,0.647,-0.017935530168677733
159735,2023-07-17,0.641,0.0032597599503691368
159735,2023-07-18,0.64,0.01757616496587155
159735,2023-07-19,0.64,0.020697540150003937
159735,2023-07-20,0.636,0.014441544406666545
159735,2023-07-21,0.638,0.015882538890556793
159735,2023-07-24,0.625,0.00914935313931179
159735,2023-07-25,0.651,0.014407237758806979
159735,2023-07-26,0.651,0.017217584555020118
159735,2023-07-27,0.664,0.04499870279077887
159735,2023-07-28,0.681,0.08541840699368215
159735,2023-07-31,0.695,0.12649781266271332
159735,2023-08-01,0.685,0.14329002852192527
159736,2023-07-05,0.847,-0.0611281157303108
159736,2023-07-06,0.839,-0.09204373354341258
159736,2023-07-07,0.837,-0.12509925502490582
159736,2023-07-10,0.842,-0.13849934328067245
159736,2023-07-11,0.841,-0.14659526732417646
159736,2023-07-12,0.839,-0.14334225023871622
159736,2023-07-13,0.864,-0.10803317269617499
159736,2023-07-14,0.858,-0.07288824011256805
159736,2023-07-17,0.848,-0.055477560581890746
159736,2023-07-18,0.844,-0.04303504147799486
159736,2023-07-19,0.841,-0.037360038929234035
159736,2023-07-20,0.843,-0.040909128382869024
159736,2023-07-21,0.857,-0.030524890572887275
159736,2023-07-24,0.851,-0.02316787737678405
159736,2023-07-25,0.881,-0.004016110189485656
159736,2023-07-26,0.88,0.008903666092788799
159736,2023-07-27,0.887,0.04050004853878525
159736,2023-07-28,0.904,0.08183545285388168
159736,2023-07-31,0.907,0.1107871321154207
159736,2023-08-01,0.897,0.12153444654493725
159738,2023-07-05,1.068,-0.09690887164471634
159738,2023-07-06,1.063,-0.1837628006456214
159738,2023-07-07,1.047,-0.2569981380866721
159738,2023-07-10,1.042,-0.3291756292468125
159738,2023-07-11,1.045,-0.37250617653909707
159738,2023-07-12,1.014,-0.4165534402294286
159738,2023-07-13,1.039,-0.43387312922631377
159738,2023-07-14,1.07,-0.4019846729478811
159738,2023-07-17,1.063,-0.33995702418795226
159738,2023-07-18,1.043,-0.2711682299666708
159738,2023-07-19,1.039,-0.22071782404455298
159738,2023-07-20,1.008,-0.23008066587645742
159738,2023-07-21,0.999,-0.22339493270661656
159738,2023-07-24,1.014,-0.22842430008051345
159738,2023-07-25,1.028,-0.2192444759554093
159738,2023-07-26,1.016,-0.21171154263195144
159738,2023-07-27,1.008,-0.2072318213793032
159738,2023-07-28,1.024,-0.17229095452965595
159738,2023-07-31,1.022,-0.1557076773284515
159738,2023-08-01,1.026,-0.13650761788812513
159739,2023-07-05,1.123,-0.1488339369262192
159739,2023-07-06,1.13,-0.24441293609971892
159739,2023-07-07,1.112,-0.3248749523515741
159739,2023-07-10,1.102,-0.4023573360202789
159739,2023-07-11,1.111,-0.4424821352874542
159739,2023-07-12,1.07,-0.49185776466206166
159739,2023-07-13,1.085,-0.532035692975346
159739,2023-07-14,1.118,-0.5034315987075754
159739,2023-07-17,1.118,-0.4304558150316402
159739,2023-07-18,1.097,-0.3284605643683692
159739,2023-07-19,1.093,-0.254616872517739
159739,2023-07-20,1.054,-0.25809027944638135
159739,2023-07-21,1.044,-0.25791562570818777
159739,2023-07-24,1.05,-0.2753950761267803
159739,2023-07-25,1.069,-0.26386186729801503
159739,2023-07-26,1.049,-0.25941098160983805
159739,2023-07-27,1.041,-0.2629440041299852
159739,2023-07-28,1.052,-0.24629716774130206
159739,2023-07-31,1.057,-0.2349620398283158
159739,2023-08-01,1.068,-0.20516026626405576
159740,2023-07-05,0.544,0.01959180261690745
159740,2023-07-06,0.535,-0.0037774764973379634
159740,2023-07-07,0.53,-0.025434399407369312
159740,2023-07-10,0.534,-0.04412640667586531
159740,2023-07-11,0.543,-0.04482560275701635
159740,2023-07-12,0.548,-0.04088306852215611
159740,2023-07-13,0.567,-0.008365426124005565
159740,2023-07-14,0.565,0.02880324332320014
159740,2023-07-17,0.558,0.05256451580751606
159740,2023-07-18,0.556,0.06667990015521585
159740,2023-07-19,0.558,0.07011405986287046
159740,2023-07-20,0.549,0.056273913506316185
159740,2023-07-21,0.552,0.053322702735864654
159740,2023-07-24,0.542,0.044664809562088036
159740,2023-07-25,0.569,0.05127106504306854
159740,2023-07-26,0.568,0.051222362244622836
159740,2023-07-27,0.58,0.07340964835200328
159740,2023-07-28,0.6,0.10874397800782275
159740,2023-07-31,0.616,0.14680262166823835
159740,2023-08-01,0.609,0.16444290526695504
159741,2023-07-05,0.545,0.023235465156691896
159741,2023-07-06,0.537,0.000490712412642387
159741,2023-07-07,0.533,-0.021609583124741837
159741,2023-07-10,0.536,-0.04016132541019784
159741,2023-07-11,0.544,-0.03993749550531348
159741,2023-07-12,0.548,-0.03745109690716944
159741,2023-07-13,0.568,-0.005659661106343179
159741,2023-07-14,0.566,0.031637797603735814
159741,2023-07-17,0.558,0.05402255355638722
159741,2023-07-18,0.557,0.06769202473735914
159741,2023-07-19,0.559,0.07073532534867745
159741,2023-07-20,0.551,0.057382807215068214
159741,2023-07-21,0.552,0.05230622018529551
159741,2023-07-24,0.543,0.044111777843185526
159741,2023-07-25,0.57,0.051196548641489134
159741,2023-07-26,0.568,0.049189104698935435
159741,2023-07-27,0.581,0.07187126901559589
159741,2023-07-28,0.602,0.10852117646957081
159741,2023-07-31,0.618,0.14699304711225122
159741,2023-08-01,0.611,0.16594566023948004
159742,2023-07-05,0.557,0.020895558202659738
159742,2023-07-06,0.547,-0.002783791338667044
159742,2023-07-07,0.543,-0.024942816020391858
159742,2023-07-10,0.545,-0.04511882507661829
159742,2023-07-11,0.555,-0.04396732154078567
159742,2023-07-12,0.56,-0.04064414938539722
159742,2023-07-13,0.581,-0.006516454659072899
159742,2023-07-14,0.577,0.03048185811893211
159742,2023-07-17,0.57,0.05413362767504932
159742,2023-07-18,0.569,0.06897189648256906
159742,2023-07-19,0.57,0.0714131291128321
159742,2023-07-20,0.562,0.05735582127279221
159742,2023-07-21,0.564,0.05316094296112696
159742,2023-07-24,0.554,0.04407699011597926
159742,2023-07-25,0.58,0.04850964510419852
159742,2023-07-26,0.581,0.04790391911043325
159742,2023-07-27,0.593,0.07102029932567276
159742,2023-07-28,0.614,0.10801820586645342
159742,2023-07-31,0.632,0.14922489975968595
159742,2023-08-01,0.622,0.16654770706779845
159743,2023-07-05,0.911,0.03147983644685661
159743,2023-07-06,0.913,0.025383093817948222
159743,2023-07-07,0.906,0.01578340017736157
159743,2023-07-10,0.905,0.006971998371204287
159743,2023-07-11,0.911,0.0018707339661635381
159743,2023-07-12,0.894,-0.014534758953552622
159743,2023-07-13,0.903,-0.020174758789133752
159743,2023-07-14,0.904,-0.01983009067983902
159743,2023-07-17,0.903,-0.01579442079122448
159743,2023-07-18,0.905,-0.008499790075085122
159743,2023-07-19,0.898,-0.016885756859528832
159743,2023-07-20,0.884,-0.04786843392720538
159743,2023-07-21,0.885,-0.06955290737273534
159743,2023-07-24,0.888,-0.0933551642298195
159743,2023-07-25,0.901,-0.09646995619046936
159743,2023-07-26,0.892,-0.09666023479080456
159743,2023-07-27,0.884,-0.1014649270986095
159743,2023-07-28,0.892,-0.0948202698420422
159743,2023-07-31,0.895,-0.08801543966599401
159743,2023-08-01,0.893,-0.0797611248807483
159745,2023-07-05,0.698,-0.09672299263320483
159745,2023-07-06,0.692,-0.10567318453674915
159745,2023-07-07,0.689,-0.11856523325368953
159745,2023-07-10,0.693,-0.11750569663381064
159745,2023-07-11,0.696,-0.11263788443793613
159745,2023-07-12,0.688,-0.1105476055160477
159745,2023-07-13,0.693,-0.0928157827582783
159745,2023-07-14,0.695,-0.0686235003907582
159745,2023-07-17,0.693,-0.05562014224120117
159745,2023-07-18,0.696,-0.05282426119512969
159745,2023-07-19,0.71,-0.04430492834811728
159745,2023-07-20,0.716,-0.038484657813836566
159745,2023-07-21,0.717,-0.011810044206788148
159745,2023-07-24,0.706,0.0021973079110836303
159745,2023-07-25,0.748,0.039759786159436934
159745,2023-07-26,0.752,0.0777024320442946
159745,2023-07-27,0.747,0.11759507080396957
159745,2023-07-28,0.768,0.16672485008005752
159745,2023-07-31,0.782,0.2124166725651098
159745,2023-08-01,0.776,0.23977923205917248
159747,2023-07-05,0.53,0.004935778929906492
159747,2023-07-06,0.52,-0.015552106839865755
159747,2023-07-07,0.517,-0.03159974040564122
159747,2023-07-10,0.52,-0.04681949209385575
159747,2023-07-11,0.528,-0.04467704665538572
159747,2023-07-12,0.531,-0.041617693376570446
159747,2023-07-13,0.552,-0.009750477495776167
159747,2023-07-14,0.55,0.029249780708677564
159747,2023-07-17,0.543,0.054495321582084
159747,2023-07-18,0.542,0.07092697568072526
159747,2023-07-19,0.541,0.07440966994126472
159747,2023-07-20,0.537,0.06655612423592758
159747,2023-07-21,0.538,0.06494869049976913
159747,2023-07-24,0.53,0.05686913248396956
159747,2023-07-25,0.554,0.05954397196267792
159747,2023-07-26,0.554,0.058027648679585396
159747,2023-07-27,0.563,0.07492783904385325
159747,2023-07-28,0.581,0.10606279499267333
159747,2023-07-31,0.593,0.1364442440392551
159747,2023-08-01,0.586,0.1475557297047865
159748,2023-07-05,0.632,-0.08849314041325607
159748,2023-07-06,0.621,-0.09057898053047382
159748,2023-07-07,0.618,-0.08404840087634452
159748,2023-07-10,0.619,-0.07944466295764925
159748,2023-07-11,0.624,-0.07009989901444481
159748,2023-07-12,0.614,-0.06751499649639622
159748,2023-07-13,0.633,-0.042772889459341004
159748,2023-07-14,0.63,-0.010205164730235253
159748,2023-07-17,0.625,0.013072933970699866
159748,2023-07-18,0.625,0.026159741525767975
159748,2023-07-19,0.62,0.021226764718275462
159748,2023-07-20,0.618,0.01373944413228291
159748,2023-07-21,0.627,0.01445288707515501
159748,2023-07-24,0.634,0.013784324167128745
159748,2023-07-25,0.639,0.011528482440296242
159748,2023-07-26,0.649,0.01970530376572242
159748,2023-07-27,0.649,0.028902367428861497
159748,2023-07-28,0.663,0.05934411722886233
159748,2023-07-31,0.655,0.07820947012402589
159748,2023-08-01,0.651,0.08384589445729887
159750,2023-07-05,0.784,-0.031135551092838828
159750,2023-07-06,0.771,-0.05687425775707648
159750,2023-07-07,0.766,-0.07743306767290128
159750,2023-07-10,0.772,-0.0959399964448568
159750,2023-07-11,0.782,-0.09351135850456774
159750,2023-07-12,0.788,-0.08673488272033314
159750,2023-07-13,0.816,-0.046013907624915404
159750,2023-07-14,0.812,0.0025341640395861588
159750,2023-07-17,0.807,0.03677057185255893
159750,2023-07-18,0.801,0.05589326004424009
159750,2023-07-19,0.802,0.05937193951698985
159750,2023-07-20,0.795,0.04906415306914413
159750,2023-07-21,0.798,0.04860180739312544
159750,2023-07-24,0.785,0.03773054988147728
159750,2023-07-25,0.82,0.0413352788737851
159750,2023-07-26,0.82,0.039110161763288964
159750,2023-07-27,0.834,0.061264514322132174
159750,2023-07-28,0.86,0.10182752642052927
159750,2023-07-31,0.88,0.14242800574668987
159750,2023-08-01,0.867,0.156881176896659
159751,2023-07-05,0.734,-0.03635075099807487
159751,2023-07-06,0.724,-0.05252996990965141
159751,2023-07-07,0.713,-0.06786044429059897
159751,2023-07-10,0.716,-0.08007413617031992
159751,2023-07-11,0.723,-0.07895240415307754
159751,2023-07-12,0.722,-0.07746583245672144
159751,2023-07-13,0.746,-0.047448048958440764
159751,2023-07-14,0.741,-0.012058188244468148
159751,2023-07-17,0.735,0.012287751734502748
159751,2023-07-18,0.737,0.026064634779299396
159751,2023-07-19,0.736,0.02795066505348007
159751,2023-07-20,0.729,0.016579613250764687
159751,2023-07-21,0.733,0.014222375877138297
159751,2023-07-24,0.723,0.0038240103734334184
159751,2023-07-25,0.748,0.005174668491724129
159751,2023-07-26,0.747,0.004509746830203357
159751,2023-07-27,0.762,0.026581332564444924
159751,2023-07-28,0.792,0.07286268903096726
159751,2023-07-31,0.804,0.1178627188568854
159751,2023-08-01,0.793,0.14148321053977492
159752,2023-07-05,0.669,0.059689587184399505
159752,2023-07-06,0.661,0.03594747410065283
159752,2023-07-07,0.656,0.011534535036202258
159752,2023-07-10,0.675,0.0022992579678720103
159752,2023-07-11,0.672,-0.013434960386835313
159752,2023-07-12,0.673,-0.03594428310966438
159752,2023-07-13,0.678,-0.02867514864527951
159752,2023-07-14,0.668,-0.025227898631585616
159752,2023-07-17,0.661,-0.032223036589829654
159752,2023-07-18,0.657,-0.03881277533712516
159752,2023-07-19,0.649,-0.05771615423341488
159752,2023-07-20,0.65,-0.07354922637585855
159752,2023-07-21,0.643,-0.09159691990582079
159752,2023-07-24,0.633,-0.11163504300389845
159752,2023-07-25,0.646,-0.12243325605768515
159752,2023-07-26,0.649,-0.11953952120620989
159752,2023-07-27,0.645,-0.11365100652340354
159752,2023-07-28,0.652,-0.10417412799487062
159752,2023-07-31,0.662,-0.09083235911764354
159752,2023-08-01,0.655,-0.08919085874209763
159755,2023-07-05,0.822,0.05259030266131741
159755,2023-07-06,0.813,0.03402995187542296
159755,2023-07-07,0.803,0.00940894970493878
159755,2023-07-10,0.817,-0.001615525309171098
159755,2023-07-11,0.824,-0.009754316147893238
159755,2023-07-12,0.819,-0.03177603686608185
159755,2023-07-13,0.825,-0.01814946077945969
159755,2023-07-14,0.814,-0.01268794816800194
