date,close,code
2022-10-27,1.0,015639
2022-10-28,1.0,015639
2022-11-04,1.0032,015639
2022-11-11,1.0,015639
2022-11-18,0.9957,015639
2022-11-25,0.9928,015639
2022-12-02,0.9943,015639
2022-12-09,0.9909,015639
2022-12-16,0.9815,015639
2022-12-23,0.9711,015639
2022-12-30,0.9836,015639
2022-12-31,0.9836,015639
2023-01-06,1.0031,015639
2023-01-12,1.0029,015639
2023-01-13,1.0056,015639
2023-01-20,1.0202,015639
2023-01-30,1.0239,015639
2023-02-03,1.0277,015639
2023-02-07,1.0228,015639
2023-02-08,1.0192,015639
2023-02-09,1.0279,015639
2023-02-10,1.023,015639
2023-02-13,1.029,015639
2023-02-14,1.0272,015639
2023-02-15,1.0255,015639
2023-02-16,1.018,015639
2023-02-17,1.0113,015639
2023-02-20,1.0178,015639
2023-02-21,1.0168,015639
2023-02-22,1.0168,015639
2023-02-23,1.0164,015639
2023-02-24,1.0132,015639
2023-02-27,1.0114,015639
2023-02-28,1.0131,015639
2023-03-01,1.0174,015639
2023-03-02,1.0136,015639
2023-03-03,1.0133,015639
2023-03-06,1.0166,015639
2023-03-07,1.0062,015639
2023-03-08,1.0061,015639
2023-03-09,1.0058,015639
2023-03-10,0.9998,015639
2023-03-13,1.0042,015639
2023-03-14,0.9992,015639
2023-03-15,0.9995,015639
2023-03-16,0.9921,015639
2023-03-17,0.9931,015639
2023-03-20,0.99,015639
2023-03-21,0.9989,015639
2023-03-22,1.0012,015639
2023-03-23,1.0056,015639
2023-03-24,1.0046,015639
2023-03-27,1.0041,015639
2023-03-28,1.0007,015639
2023-03-29,1.0018,015639
2023-03-30,1.0029,015639
2023-03-31,1.0073,015639
2023-04-03,1.0121,015639
2023-04-04,1.0114,015639
2023-04-06,1.0127,015639
2023-04-07,1.0168,015639
2023-04-10,1.0106,015639
2023-04-11,1.0103,015639
2023-04-12,1.0117,015639
2023-04-13,1.0082,015639
2023-04-14,1.0112,015639
2023-04-17,1.0139,015639
2023-04-18,1.0129,015639
2023-04-19,1.0098,015639
2023-04-20,1.012,015639
2023-04-21,0.9997,015639
2023-04-24,0.9956,015639
2023-04-25,0.9899,015639
2023-04-26,0.9893,015639
2023-04-27,0.9883,015639
2023-04-28,0.9956,015639
2023-05-04,0.9943,015639
2023-05-05,0.9891,015639
2023-05-08,0.9898,015639
2023-05-09,0.9833,015639
2023-05-10,0.9813,015639
2023-05-11,0.9803,015639
2023-05-12,0.9765,015639
2023-05-15,0.979,015639
2023-05-16,0.9768,015639
2023-05-17,0.9784,015639
2023-05-18,0.9815,015639
2023-05-19,0.983,015639
2023-05-22,0.9833,015639
2023-05-23,0.9795,015639
2023-05-24,0.9783,015639
2023-05-25,0.9776,015639
2023-05-26,0.982,015639
2023-05-29,0.9821,015639
2023-05-30,0.9851,015639
2023-05-31,0.9852,015639
2023-06-01,0.9862,015639
2023-06-02,0.9878,015639
2023-06-05,0.9877,015639
2023-06-06,0.9807,015639
2023-06-07,0.9807,015639
2023-06-08,0.9783,015639
2023-06-09,0.9833,015639
2023-06-12,0.9851,015639
2023-06-13,0.9885,015639
2023-06-14,0.9904,015639
2023-06-15,0.9902,015639
2023-06-16,0.9955,015639
2023-06-19,0.9989,015639
2023-06-20,1.0014,015639
2023-06-21,0.9904,015639
2023-06-26,0.9815,015639
2023-06-27,0.9849,015639
2023-06-28,0.9836,015639
2023-06-29,0.9845,015639
2023-06-30,0.9888,015639
2023-07-03,0.9905,015639
2023-07-04,0.9935,015639
2023-07-05,0.9898,015639
2023-07-06,0.9871,015639
2023-07-07,0.9841,015639
2023-07-10,0.9859,015639
2023-07-11,0.9899,015639
2023-07-12,0.9871,015639
2023-07-13,0.9936,015639
2023-07-14,0.9917,015639
2023-07-17,0.9886,015639
2023-07-18,0.9876,015639
2023-07-19,0.9854,015639
2023-07-20,0.9806,015639
2023-07-21,0.9792,015639
2023-07-24,0.9767,015639
2023-07-25,0.985,015639
2023-07-26,0.9841,015639
