date,close,code
2021-05-12,1.0,012049
2021-05-14,1.0007,012049
2021-05-21,1.0003,012049
2021-05-24,1.0007,012049
2021-05-25,1.0027,012049
2021-05-26,1.0031,012049
2021-05-27,1.0031,012049
2021-05-28,1.0027,012049
2021-05-31,1.0023,012049
2021-06-01,1.0021,012049
2021-06-02,1.0019,012049
2021-06-03,1.0014,012049
2021-06-04,1.0014,012049
2021-06-07,1.0011,012049
2021-06-08,1.0011,012049
2021-06-09,1.0013,012049
2021-06-10,1.0013,012049
2021-06-11,1.0009,012049
2021-06-15,1.0005,012049
2021-06-16,0.9995,012049
2021-06-17,0.9995,012049
2021-06-18,0.9993,012049
2021-06-21,1.0078,012049
2021-06-22,1.0092,012049
2021-06-23,1.0099,012049
2021-06-24,1.0102,012049
2021-06-25,1.0106,012049
2021-06-28,1.0106,012049
2021-06-29,1.0087,012049
2021-06-30,1.01,012049
2021-07-01,1.0102,012049
2021-07-02,1.0077,012049
2021-07-05,1.0085,012049
2021-07-06,1.0086,012049
2021-07-07,1.0103,012049
2021-07-08,1.0089,012049
2021-07-09,1.0117,012049
2021-07-12,1.0153,012049
2021-07-13,1.018,012049
2021-07-14,1.0159,012049
2021-07-15,1.0162,012049
2021-07-16,1.0165,012049
2021-07-19,1.0159,012049
2021-07-20,1.0159,012049
2021-07-21,1.0172,012049
2021-07-22,1.0189,012049
2021-07-23,1.0182,012049
2021-07-26,1.0131,012049
2021-07-27,1.0086,012049
2021-07-28,1.0057,012049
2021-07-29,1.0089,012049
2021-07-30,1.0098,012049
2021-08-02,1.0135,012049
2021-08-03,1.0146,012049
2021-08-04,1.017,012049
2021-08-05,1.0158,012049
2021-08-06,1.0162,012049
2021-08-09,1.0193,012049
2021-08-10,1.0213,012049
2021-08-11,1.0237,012049
2021-08-12,1.0239,012049
2021-08-13,1.0253,012049
2021-08-16,1.0269,012049
2021-08-17,1.0212,012049
2021-08-18,1.0252,012049
2021-08-19,1.0235,012049
2021-08-20,1.0223,012049
2021-08-23,1.0264,012049
2021-08-24,1.0295,012049
2021-08-25,1.0324,012049
2021-08-26,1.0301,012049
2021-08-27,1.031,012049
2021-08-30,1.0331,012049
2021-08-31,1.0351,012049
2021-09-01,1.0363,012049
2021-09-02,1.0426,012049
2021-09-03,1.0404,012049
2021-09-06,1.0438,012049
2021-09-07,1.0497,012049
2021-09-08,1.0493,012049
2021-09-09,1.051,012049
2021-09-10,1.0488,012049
2021-09-13,1.0516,012049
2021-09-14,1.0451,012049
2021-09-15,1.0434,012049
2021-09-16,1.0387,012049
2021-09-17,1.039,012049
2021-09-22,1.0398,012049
2021-09-23,1.0412,012049
2021-09-24,1.0385,012049
2021-09-27,1.0353,012049
2021-09-28,1.0375,012049
2021-09-29,1.0337,012049
2021-09-30,1.0356,012049
2021-10-08,1.0374,012049
2021-10-11,1.0376,012049
2021-10-12,1.0346,012049
2021-10-13,1.0343,012049
2021-10-14,1.0343,012049
2021-10-15,1.0346,012049
2021-10-18,1.0343,012049
2021-10-19,1.0363,012049
2021-10-20,1.0354,012049
2021-10-21,1.0352,012049
2021-10-22,1.0356,012049
2021-10-25,1.037,012049
2021-10-26,1.0378,012049
2021-10-27,1.0352,012049
2021-10-28,1.0331,012049
2021-10-29,1.0363,012049
2021-11-01,1.0384,012049
2021-11-02,1.0374,012049
2021-11-03,1.0377,012049
2021-11-04,1.0415,012049
2021-11-05,1.0394,012049
2021-11-08,1.0405,012049
2021-11-09,1.0419,012049
2021-11-10,1.0424,012049
2021-11-11,1.0451,012049
2021-11-12,1.0462,012049
2021-11-15,1.0473,012049
2021-11-16,1.0456,012049
2021-11-17,1.0469,012049
2021-11-18,1.0463,012049
2021-11-19,1.0496,012049
2021-11-22,1.0509,012049
2021-11-23,1.0507,012049
2021-11-24,1.0505,012049
2021-11-25,1.0499,012049
2021-11-26,1.049,012049
2021-11-29,1.0499,012049
2021-11-30,1.0502,012049
2021-12-01,1.0525,012049
2021-12-02,1.0517,012049
2021-12-03,1.0546,012049
2021-12-06,1.0542,012049
2021-12-07,1.054,012049
2021-12-08,1.0574,012049
2021-12-09,1.0609,012049
2021-12-10,1.0602,012049
2021-12-13,1.0615,012049
2021-12-14,1.0604,012049
2021-12-15,1.0603,012049
2021-12-16,1.0621,012049
2021-12-17,1.0597,012049
2021-12-20,1.0576,012049
2021-12-21,1.0604,012049
2021-12-22,1.0631,012049
2021-12-23,1.0658,012049
2021-12-24,1.0651,012049
2021-12-27,1.066,012049
2021-12-28,1.0661,012049
2021-12-29,1.0644,012049
2021-12-30,1.066,012049
2021-12-31,1.0687,012049
2022-01-04,1.0709,012049
2022-01-05,1.0688,012049
2022-01-06,1.0682,012049
2022-01-07,1.0678,012049
2022-01-10,1.0694,012049
2022-01-11,1.0661,012049
2022-01-12,1.0672,012049
2022-01-13,1.062,012049
2022-01-14,1.059,012049
2022-01-17,1.0621,012049
2022-01-18,1.0652,012049
2022-01-19,1.0667,012049
2022-01-20,1.0676,012049
2022-01-21,1.0653,012049
2022-01-24,1.067,012049
2022-01-25,1.0612,012049
2022-01-26,1.0623,012049
2022-01-27,1.0591,012049
2022-01-28,1.0593,012049
2022-02-07,1.0633,012049
2022-02-08,1.0647,012049
2022-02-09,1.0671,012049
2022-02-10,1.0691,012049
2022-02-11,1.0654,012049
2022-02-14,1.0597,012049
2022-02-15,1.0586,012049
2022-02-16,1.0602,012049
2022-02-17,1.0603,012049
2022-02-18,1.0623,012049
2022-02-21,1.0619,012049
2022-02-22,1.0584,012049
2022-02-23,1.0597,012049
2022-02-24,1.0565,012049
2022-02-25,1.0572,012049
2022-02-28,1.0574,012049
2022-03-01,1.0592,012049
2022-03-02,1.0582,012049
2022-03-03,1.0576,012049
2022-03-04,1.055,012049
2022-03-07,1.0499,012049
2022-03-08,1.0434,012049
2022-03-09,1.0395,012049
2022-03-10,1.0427,012049
2022-03-11,1.0431,012049
2022-03-14,1.0385,012049
2022-03-15,1.028,012049
2022-03-16,1.0337,012049
2022-03-17,1.0371,012049
2022-03-18,1.0398,012049
2022-03-21,1.0405,012049
2022-03-22,1.0415,012049
2022-03-23,1.0409,012049
2022-03-24,1.0392,012049
2022-03-25,1.0366,012049
2022-03-28,1.0368,012049
2022-03-29,1.0365,012049
2022-03-30,1.0414,012049
2022-03-31,1.0407,012049
2022-04-01,1.0428,012049
2022-04-06,1.0439,012049
2022-04-07,1.0422,012049
2022-04-08,1.0429,012049
2022-04-11,1.0396,012049
2022-04-12,1.0403,012049
2022-04-13,1.0399,012049
2022-04-14,1.0424,012049
2022-04-15,1.0421,012049
2022-04-18,1.0399,012049
2022-04-19,1.0396,012049
2022-04-20,1.0365,012049
2022-04-21,1.0327,012049
2022-04-22,1.0332,012049
2022-04-25,1.0269,012049
2022-04-26,1.0242,012049
2022-04-27,1.0281,012049
2022-04-28,1.0277,012049
2022-04-29,1.0312,012049
2022-05-05,1.0333,012049
2022-05-06,1.0305,012049
2022-05-09,1.0315,012049
2022-05-10,1.0326,012049
2022-05-11,1.0342,012049
2022-05-12,1.0335,012049
2022-05-13,1.0349,012049
2022-05-16,1.0349,012049
2022-05-17,1.0361,012049
2022-05-18,1.0366,012049
2022-05-19,1.0367,012049
2022-05-20,1.0389,012049
2022-05-23,1.0397,012049
2022-05-24,1.0357,012049
2022-05-25,1.0376,012049
2022-05-26,1.0392,012049
2022-05-27,1.0392,012049
2022-05-30,1.0393,012049
2022-05-31,1.0409,012049
2022-06-01,1.0404,012049
2022-06-02,1.0402,012049
2022-06-06,1.0419,012049
2022-06-07,1.0421,012049
2022-06-08,1.0431,012049
2022-06-09,1.042,012049
2022-06-10,1.0449,012049
2022-06-13,1.044,012049
2022-06-14,1.0456,012049
2022-06-15,1.0466,012049
2022-06-16,1.0463,012049
2022-06-17,1.0489,012049
2022-06-20,1.0498,012049
2022-06-21,1.0498,012049
2022-06-22,1.0471,012049
2022-06-23,1.0511,012049
2022-06-24,1.0517,012049
2022-06-27,1.0539,012049
2022-06-28,1.0568,012049
2022-06-29,1.0529,012049
2022-06-30,1.0559,012049
2022-07-01,1.056,012049
2022-07-04,1.0574,012049
2022-07-05,1.0575,012049
2022-07-06,1.0534,012049
2022-07-07,1.0545,012049
2022-07-08,1.0552,012049
2022-07-11,1.0535,012049
2022-07-12,1.0524,012049
2022-07-13,1.0527,012049
2022-07-14,1.053,012049
2022-07-15,1.05,012049
2022-07-18,1.0533,012049
2022-07-19,1.0533,012049
2022-07-20,1.0542,012049
2022-07-21,1.0531,012049
2022-07-22,1.0525,012049
2022-07-25,1.0524,012049
2022-07-26,1.055,012049
2022-07-27,1.0557,012049
2022-07-28,1.0564,012049
2022-07-29,1.0555,012049
2022-08-01,1.057,012049
2022-08-02,1.0546,012049
2022-08-03,1.0522,012049
2022-08-04,1.0535,012049
2022-08-05,1.0551,012049
2022-08-08,1.0562,012049
2022-08-09,1.0565,012049
2022-08-10,1.0554,012049
2022-08-11,1.0582,012049
2022-08-12,1.0588,012049
2022-08-15,1.0601,012049
2022-08-16,1.0611,012049
