date,close,code
2022-09-05,1.0495,016575
2022-09-06,1.0498,016575
2022-09-07,1.0499,016575
2022-09-08,1.05,016575
2022-09-09,1.05,016575
2022-09-13,1.0503,016575
2022-09-14,1.0502,016575
2022-09-15,1.0501,016575
2022-09-16,1.0501,016575
2022-09-19,1.0502,016575
2022-09-20,1.0504,016575
2022-09-21,1.0506,016575
2022-09-22,1.0506,016575
2022-09-23,1.0504,016575
2022-09-26,1.0503,016575
2022-09-27,1.0501,016575
2022-09-28,1.0498,016575
2022-09-29,1.0497,016575
2022-09-30,1.0493,016575
2022-10-10,1.0506,016575
2022-10-11,1.0508,016575
2022-10-12,1.051,016575
2022-10-13,1.0511,016575
2022-10-14,1.0515,016575
2022-10-17,1.052,016575
2022-10-18,1.0523,016575
2022-10-19,1.0525,016575
2022-10-20,1.0525,016575
2022-10-21,1.0526,016575
2022-10-24,1.0528,016575
2022-10-25,1.0528,016575
2022-10-26,1.053,016575
2022-10-27,1.0531,016575
2022-10-28,1.0532,016575
2022-10-31,1.0537,016575
2022-11-01,1.0537,016575
2022-11-02,1.0538,016575
2022-11-03,1.0538,016575
2022-11-04,1.0535,016575
2022-11-07,1.0536,016575
2022-11-08,1.0533,016575
2022-11-09,1.0531,016575
2022-11-10,1.0528,016575
2022-11-11,1.0521,016575
2022-11-14,1.0498,016575
2022-11-15,1.0477,016575
2022-11-16,1.0462,016575
2022-11-17,1.0453,016575
2022-11-18,1.0448,016575
2022-11-21,1.0453,016575
2022-11-22,1.0452,016575
2022-11-23,1.0454,016575
2022-11-24,1.0463,016575
2022-11-25,1.0466,016575
2022-11-28,1.0464,016575
2022-11-29,1.0452,016575
2022-11-30,1.0443,016575
2022-12-01,1.0437,016575
2022-12-02,1.0435,016575
2022-12-05,1.0433,016575
2022-12-06,1.0424,016575
2022-12-07,1.041,016575
2022-12-08,1.0401,016575
2022-12-09,1.039,016575
2022-12-12,1.0381,016575
2022-12-13,1.0353,016575
2022-12-14,1.0346,016575
2022-12-15,1.0346,016575
2022-12-16,1.0344,016575
2022-12-19,1.035,016575
2022-12-20,1.0353,016575
2022-12-21,1.0355,016575
2022-12-22,1.0359,016575
2022-12-23,1.0365,016575
2022-12-26,1.0371,016575
2022-12-27,1.0377,016575
2022-12-28,1.0378,016575
2022-12-29,1.0381,016575
2022-12-30,1.0386,016575
2022-12-31,1.0387,016575
2023-01-03,1.0396,016575
2023-01-04,1.0406,016575
2023-01-05,1.0416,016575
2023-01-06,1.0418,016575
2023-01-09,1.0422,016575
2023-01-10,1.0416,016575
2023-01-11,1.0415,016575
2023-01-12,1.0417,016575
2023-01-13,1.0419,016575
2023-01-16,1.0416,016575
2023-01-17,1.0416,016575
2023-01-18,1.0415,016575
