date,close,code
2020-12-25,1.0,010808
2020-12-31,1.0127,010808
2021-01-08,1.0548,010808
2021-01-15,1.0198,010808
2021-01-22,1.0924,010808
2021-01-29,1.0445,010808
2021-02-05,1.0971,010808
2021-02-10,1.1675,010808
2021-02-19,1.1347,010808
2021-02-26,0.9708,010808
2021-03-05,0.9315,010808
2021-03-12,0.9164,010808
2021-03-19,0.91,010808
2021-03-24,0.8772,010808
2021-03-25,0.886,010808
2021-03-26,0.9162,010808
2021-03-29,0.9165,010808
2021-03-30,0.9341,010808
2021-03-31,0.9257,010808
2021-04-01,0.953,010808
2021-04-02,0.9657,010808
2021-04-06,0.9583,010808
2021-04-07,0.9488,010808
2021-04-08,0.9669,010808
2021-04-09,0.9487,010808
2021-04-12,0.9244,010808
2021-04-13,0.9305,010808
2021-04-14,0.942,010808
2021-04-15,0.9392,010808
2021-04-16,0.9433,010808
2021-04-19,0.9639,010808
2021-04-20,0.9745,010808
2021-04-21,0.9769,010808
2021-04-22,0.9809,010808
2021-04-23,0.9978,010808
2021-04-26,0.9866,010808
2021-04-27,1.0027,010808
2021-04-28,1.0114,010808
2021-04-29,1.0137,010808
2021-04-30,1.0114,010808
2021-05-06,0.9864,010808
2021-05-07,0.9631,010808
2021-05-10,0.958,010808
2021-05-11,0.9679,010808
2021-05-12,0.9859,010808
2021-05-13,0.9817,010808
2021-05-14,0.9977,010808
2021-05-17,1.0227,010808
2021-05-18,1.026,010808
2021-05-19,1.0215,010808
2021-05-20,1.0322,010808
2021-05-21,1.0288,010808
2021-05-24,1.0274,010808
2021-05-25,1.0549,010808
2021-05-26,1.0468,010808
2021-05-27,1.0586,010808
2021-05-28,1.0408,010808
2021-05-31,1.0578,010808
2021-06-01,1.0673,010808
2021-06-02,1.0483,010808
2021-06-03,1.0513,010808
2021-06-04,1.0613,010808
2021-06-07,1.0618,010808
2021-06-08,1.0409,010808
2021-06-09,1.0478,010808
2021-06-10,1.0609,010808
2021-06-11,1.0613,010808
2021-06-15,1.0591,010808
2021-06-16,1.0305,010808
2021-06-17,1.0477,010808
2021-06-18,1.0682,010808
2021-06-21,1.0752,010808
2021-06-22,1.0927,010808
2021-06-23,1.0947,010808
2021-06-24,1.0805,010808
2021-06-25,1.1076,010808
2021-06-28,1.1284,010808
2021-06-29,1.1229,010808
2021-06-30,1.1204,010808
2021-07-01,1.1315,010808
2021-07-02,1.0923,010808
2021-07-05,1.0937,010808
2021-07-06,1.0619,010808
2021-07-07,1.094,010808
2021-07-08,1.0594,010808
2021-07-09,1.0618,010808
2021-07-12,1.0753,010808
2021-07-13,1.0829,010808
2021-07-14,1.0976,010808
2021-07-15,1.1126,010808
2021-07-16,1.0857,010808
2021-07-19,1.0897,010808
2021-07-20,1.0927,010808
2021-07-21,1.1047,010808
2021-07-22,1.0768,010808
2021-07-23,1.0302,010808
2021-07-26,0.987,010808
2021-07-27,0.96,010808
2021-07-28,0.9943,010808
2021-07-29,1.0156,010808
2021-07-30,0.9901,010808
2021-08-02,0.9982,010808
2021-08-03,1.0145,010808
2021-08-04,1.0228,010808
2021-08-05,1.0207,010808
2021-08-06,1.0024,010808
2021-08-09,1.004,010808
2021-08-10,1.0133,010808
2021-08-11,1.0062,010808
2021-08-12,0.9974,010808
2021-08-13,0.996,010808
2021-08-16,0.995,010808
2021-08-17,0.9651,010808
2021-08-18,0.9681,010808
2021-08-19,0.9694,010808
2021-08-20,0.9399,010808
2021-08-23,0.9623,010808
2021-08-24,0.9865,010808
2021-08-25,0.9965,010808
2021-08-26,0.9767,010808
2021-08-27,0.9886,010808
2021-08-30,0.9874,010808
2021-08-31,0.9831,010808
2021-09-01,0.9733,010808
2021-09-02,0.9571,010808
2021-09-03,0.9514,010808
2021-09-06,0.974,010808
2021-09-07,0.9863,010808
2021-09-08,0.9772,010808
2021-09-09,0.9788,010808
2021-09-10,0.9956,010808
2021-09-13,0.9886,010808
2021-09-14,0.997,010808
2021-09-15,0.9936,010808
2021-09-16,0.9798,010808
2021-09-17,0.9995,010808
2021-09-22,0.9989,010808
2021-09-23,0.9904,010808
2021-09-24,0.9848,010808
2021-09-27,0.9857,010808
2021-09-28,0.9913,010808
2021-09-29,0.9852,010808
2021-09-30,0.998,010808
2021-10-08,0.9698,010808
2021-10-11,0.947,010808
2021-10-12,0.9504,010808
2021-10-13,0.9776,010808
2021-10-14,0.966,010808
2021-10-15,0.9739,010808
2021-10-18,0.9415,010808
2021-10-19,0.9525,010808
2021-10-20,0.9512,010808
