date,close,code
2022-07-07,2.108,016051
2022-07-08,2.113,016051
2022-07-11,2.099,016051
2022-07-12,2.056,016051
2022-07-13,2.059,016051
2022-07-14,2.116,016051
2022-07-15,2.105,016051
2022-07-18,2.118,016051
2022-07-19,2.115,016051
2022-07-20,2.145,016051
2022-07-21,2.136,016051
2022-07-22,2.122,016051
2022-07-25,2.1,016051
2022-07-26,2.115,016051
2022-07-27,2.136,016051
2022-07-28,2.144,016051
2022-07-29,2.131,016051
2022-08-01,2.14,016051
2022-08-02,2.119,016051
2022-08-03,2.119,016051
2022-08-04,2.117,016051
2022-08-05,2.172,016051
2022-08-08,2.19,016051
2022-08-09,2.214,016051
2022-08-10,2.224,016051
2022-08-11,2.21,016051
2022-08-12,2.172,016051
2022-08-15,2.188,016051
2022-08-16,2.191,016051
2022-08-17,2.185,016051
2022-08-18,2.195,016051
2022-08-19,2.157,016051
2022-08-22,2.181,016051
2022-08-23,2.174,016051
2022-08-24,2.107,016051
2022-08-25,2.116,016051
2022-08-26,2.101,016051
2022-08-29,2.111,016051
2022-08-30,2.1,016051
2022-08-31,2.051,016051
2022-09-01,2.04,016051
2022-09-02,2.052,016051
2022-09-05,2.06,016051
2022-09-06,2.096,016051
2022-09-07,2.135,016051
2022-09-08,2.141,016051
2022-09-09,2.143,016051
2022-09-13,2.152,016051
2022-09-14,2.142,016051
2022-09-15,2.094,016051
2022-09-16,2.084,016051
2022-09-19,2.067,016051
2022-09-20,2.067,016051
2022-09-21,2.058,016051
2022-09-22,2.08,016051
2022-09-23,2.043,016051
2022-09-26,2.025,016051
2022-09-27,2.058,016051
2022-09-28,2.006,016051
2022-09-29,2.02,016051
2022-09-30,1.987,016051
2022-10-10,1.942,016051
2022-10-11,1.951,016051
2022-10-12,2.022,016051
2022-10-13,2.051,016051
2022-10-14,2.118,016051
2022-10-17,2.142,016051
2022-10-18,2.149,016051
2022-10-19,2.139,016051
2022-10-20,2.135,016051
2022-10-21,2.176,016051
2022-10-24,2.211,016051
2022-10-25,2.188,016051
2022-10-26,2.226,016051
2022-10-27,2.199,016051
2022-10-28,2.164,016051
2022-10-31,2.2,016051
2022-11-01,2.202,016051
2022-11-02,2.188,016051
2022-11-03,2.198,016051
2022-11-04,2.22,016051
2022-11-07,2.191,016051
2022-11-08,2.189,016051
2022-11-09,2.18,016051
2022-11-10,2.158,016051
2022-11-11,2.138,016051
2022-11-14,2.122,016051
2022-11-15,2.166,016051
2022-11-16,2.15,016051
2022-11-17,2.184,016051
2022-11-18,2.16,016051
2022-11-21,2.178,016051
2022-11-22,2.13,016051
2022-11-23,2.128,016051
2022-11-24,2.127,016051
2022-11-25,2.085,016051
2022-11-28,2.073,016051
2022-11-29,2.088,016051
2022-11-30,2.079,016051
2022-12-01,2.117,016051
2022-12-02,2.119,016051
2022-12-05,2.124,016051
2022-12-06,2.112,016051
2022-12-07,2.102,016051
2022-12-08,2.083,016051
2022-12-09,2.066,016051
2022-12-12,2.081,016051
2022-12-13,2.058,016051
2022-12-14,2.063,016051
2022-12-15,2.074,016051
2022-12-16,2.042,016051
2022-12-19,2.012,016051
2022-12-20,1.983,016051
2022-12-21,1.971,016051
2022-12-22,1.945,016051
2022-12-23,1.958,016051
2022-12-26,1.99,016051
2022-12-27,2.005,016051
2022-12-28,1.991,016051
2022-12-29,1.996,016051
2022-12-30,2.003,016051
2022-12-31,2.003,016051
2023-01-03,2.06,016051
2023-01-04,2.073,016051
2023-01-05,2.083,016051
2023-01-06,2.072,016051
2023-01-09,2.067,016051
2023-01-10,2.062,016051
2023-01-11,2.048,016051
2023-01-12,2.043,016051
2023-01-13,2.042,016051
2023-01-16,2.064,016051
2023-01-17,2.062,016051
2023-01-18,2.082,016051
2023-01-19,2.128,016051
2023-01-20,2.135,016051
2023-01-30,2.156,016051
2023-01-31,2.132,016051
2023-02-01,2.177,016051
2023-02-02,2.178,016051
2023-02-03,2.202,016051
2023-02-06,2.208,016051
2023-02-07,2.186,016051
2023-02-08,2.165,016051
2023-02-09,2.203,016051
2023-02-10,2.182,016051
2023-02-13,2.202,016051
2023-02-14,2.189,016051
2023-02-15,2.21,016051
2023-02-16,2.166,016051
2023-02-17,2.125,016051
2023-02-20,2.147,016051
2023-02-21,2.152,016051
2023-02-22,2.17,016051
2023-02-23,2.149,016051
2023-02-24,2.149,016051
2023-02-27,2.13,016051
2023-02-28,2.148,016051
2023-03-01,2.165,016051
2023-03-02,2.153,016051
2023-03-03,2.147,016051
2023-03-06,2.163,016051
2023-03-07,2.108,016051
2023-03-08,2.133,016051
2023-03-09,2.138,016051
2023-03-10,2.113,016051
2023-03-13,2.152,016051
2023-03-14,2.143,016051
2023-03-15,2.138,016051
2023-03-16,2.11,016051
2023-03-17,2.119,016051
2023-03-20,2.107,016051
2023-03-21,2.133,016051
2023-03-22,2.15,016051
2023-03-23,2.172,016051
2023-03-24,2.17,016051
2023-03-27,2.2,016051
2023-03-28,2.167,016051
2023-03-29,2.166,016051
2023-03-30,2.168,016051
2023-03-31,2.199,016051
2023-04-03,2.223,016051
2023-04-04,2.226,016051
2023-04-06,2.262,016051
2023-04-07,2.289,016051
2023-04-10,2.268,016051
2023-04-11,2.277,016051
2023-04-12,2.282,016051
2023-04-13,2.263,016051
2023-04-14,2.294,016051
2023-04-17,2.283,016051
2023-04-18,2.276,016051
2023-04-19,2.266,016051
2023-04-20,2.277,016051
2023-04-21,2.239,016051
2023-04-24,2.217,016051
2023-04-25,2.175,016051
2023-04-26,2.172,016051
2023-04-27,2.189,016051
2023-04-28,2.204,016051
2023-05-04,2.187,016051
2023-05-05,2.154,016051
2023-05-08,2.167,016051
2023-05-09,2.124,016051
2023-05-10,2.119,016051
2023-05-11,2.128,016051
2023-05-12,2.103,016051
2023-05-15,2.135,016051
2023-05-16,2.135,016051
2023-05-17,2.156,016051
2023-05-18,2.159,016051
2023-05-19,2.18,016051
2023-05-22,2.177,016051
