date,close,code
2012-07-13,1.0,720002
2012-07-20,1.0,720002
2012-07-27,1.001,720002
2012-08-03,1.001,720002
2012-08-10,1.002,720002
2012-08-17,1.002,720002
2012-08-20,1.002,720002
2012-08-21,1.002,720002
2012-08-22,1.002,720002
2012-08-23,1.002,720002
2012-08-24,1.002,720002
2012-08-27,1.002,720002
2012-08-28,1.002,720002
2012-08-29,1.002,720002
2012-08-30,1.002,720002
2012-08-31,1.002,720002
2012-09-03,1.002,720002
2012-09-04,1.002,720002
2012-09-05,1.002,720002
2012-09-06,1.002,720002
2012-09-07,1.002,720002
2012-09-10,1.003,720002
2012-09-11,1.003,720002
2012-09-12,1.002,720002
2012-09-13,1.002,720002
2012-09-14,1.002,720002
2012-09-17,1.002,720002
2012-09-18,1.002,720002
2012-09-19,1.002,720002
2012-09-20,1.002,720002
2012-09-21,1.003,720002
2012-09-24,1.003,720002
2012-09-25,1.003,720002
2012-09-26,1.003,720002
2012-09-27,1.003,720002
2012-09-28,1.004,720002
2012-09-30,1.004,720002
2012-10-08,1.005,720002
2012-10-09,1.005,720002
2012-10-10,1.005,720002
2012-10-11,1.005,720002
2012-10-12,1.005,720002
2012-10-15,1.006,720002
2012-10-16,1.006,720002
2012-10-17,1.006,720002
2012-10-18,1.006,720002
2012-10-19,1.006,720002
2012-10-22,1.006,720002
2012-10-23,1.006,720002
2012-10-24,1.007,720002
2012-10-25,1.007,720002
2012-10-26,1.007,720002
2012-10-29,1.007,720002
2012-10-30,1.007,720002
2012-10-31,1.007,720002
2012-11-01,1.007,720002
2012-11-02,1.007,720002
2012-11-05,1.007,720002
2012-11-06,1.008,720002
2012-11-07,1.008,720002
2012-11-08,1.008,720002
2012-11-09,1.008,720002
2012-11-12,1.008,720002
2012-11-13,1.008,720002
2012-11-14,1.008,720002
2012-11-15,1.008,720002
2012-11-16,1.008,720002
2012-11-19,1.009,720002
2012-11-20,1.009,720002
2012-11-21,1.009,720002
2012-11-22,1.009,720002
2012-11-23,1.009,720002
2012-11-26,1.01,720002
2012-11-27,1.01,720002
2012-11-28,1.01,720002
2012-11-29,1.01,720002
2012-11-30,1.01,720002
2012-12-03,1.01,720002
2012-12-04,1.01,720002
2012-12-05,1.01,720002
2012-12-06,1.01,720002
2012-12-07,1.01,720002
2012-12-10,1.011,720002
2012-12-11,1.01,720002
2012-12-12,1.011,720002
2012-12-13,1.011,720002
2012-12-14,1.011,720002
2012-12-17,1.012,720002
2012-12-18,1.012,720002
2012-12-19,1.012,720002
2012-12-20,1.012,720002
2012-12-21,1.012,720002
2012-12-24,1.012,720002
2012-12-25,1.012,720002
2012-12-26,1.013,720002
2012-12-27,1.013,720002
2012-12-28,1.013,720002
2012-12-31,1.013,720002
2013-01-04,1.014,720002
2013-01-07,1.015,720002
2013-01-08,1.015,720002
2013-01-09,1.015,720002
2013-01-10,1.016,720002
2013-01-11,1.016,720002
2013-01-14,1.017,720002
2013-01-15,1.018,720002
2013-01-16,1.019,720002
2013-01-17,1.019,720002
2013-01-18,1.019,720002
2013-01-21,1.02,720002
2013-01-22,1.02,720002
2013-01-23,1.02,720002
2013-01-24,1.02,720002
2013-01-25,1.02,720002
2013-01-28,1.02,720002
2013-01-29,1.021,720002
2013-01-30,1.021,720002
2013-01-31,1.021,720002
2013-02-01,1.021,720002
2013-02-04,1.022,720002
2013-02-05,1.022,720002
2013-02-06,1.023,720002
2013-02-07,1.023,720002
2013-02-08,1.024,720002
2013-02-18,1.026,720002
2013-02-19,1.025,720002
2013-02-20,1.026,720002
2013-02-21,1.025,720002
2013-02-22,1.024,720002
2013-02-25,1.025,720002
2013-02-26,1.023,720002
2013-02-27,1.024,720002
2013-02-28,1.028,720002
2013-03-01,1.028,720002
2013-03-04,1.025,720002
2013-03-05,1.026,720002
2013-03-06,1.027,720002
2013-03-07,1.027,720002
2013-03-08,1.027,720002
2013-03-11,1.027,720002
2013-03-12,1.026,720002
2013-03-13,1.026,720002
2013-03-14,1.026,720002
2013-03-15,1.025,720002
2013-03-18,1.023,720002
2013-03-19,1.023,720002
2013-03-20,1.026,720002
2013-03-21,1.029,720002
2013-03-22,1.034,720002
2013-03-25,1.035,720002
2013-03-26,1.031,720002
2013-03-27,1.033,720002
2013-03-28,1.03,720002
2013-03-29,1.03,720002
2013-04-01,1.029,720002
2013-04-02,1.026,720002
2013-04-03,1.025,720002
2013-04-08,1.027,720002
2013-04-09,1.029,720002
2013-04-10,1.028,720002
2013-04-11,1.029,720002
2013-04-12,1.029,720002
2013-04-15,1.025,720002
2013-04-16,1.027,720002
2013-04-17,1.027,720002
2013-04-18,1.025,720002
2013-04-19,1.028,720002
2013-04-22,1.029,720002
2013-04-23,1.023,720002
2013-04-24,1.025,720002
2013-04-25,1.023,720002
2013-04-26,1.022,720002
2013-05-02,1.021,720002
2013-05-03,1.023,720002
2013-05-06,1.026,720002
2013-05-07,1.023,720002
2013-05-08,1.025,720002
2013-05-09,1.026,720002
2013-05-10,1.027,720002
2013-05-13,1.029,720002
2013-05-14,1.026,720002
2013-05-15,1.029,720002
2013-05-16,1.03,720002
2013-05-17,1.033,720002
2013-05-20,1.038,720002
2013-05-21,1.039,720002
2013-05-22,1.036,720002
2013-05-23,1.037,720002
2013-05-24,1.039,720002
2013-05-27,1.042,720002
2013-05-28,1.043,720002
2013-05-29,1.046,720002
2013-05-30,1.046,720002
2013-05-31,1.045,720002
2013-06-03,1.044,720002
2013-06-04,1.044,720002
2013-06-05,1.045,720002
2013-06-06,1.044,720002
2013-06-07,1.042,720002
2013-06-13,1.041,720002
2013-06-14,1.041,720002
2013-06-17,1.04,720002
2013-06-18,1.04,720002
2013-06-19,1.039,720002
2013-06-20,1.035,720002
2013-06-21,1.035,720002
2013-06-24,1.031,720002
2013-06-25,1.03,720002
2013-06-26,1.035,720002
2013-06-27,1.035,720002
2013-06-28,1.036,720002
2013-06-30,1.036,720002
2013-07-01,1.04,720002
2013-07-02,1.042,720002
2013-07-03,1.043,720002
2013-07-04,1.043,720002
2013-07-05,1.043,720002
2013-07-08,1.04,720002
2013-07-09,1.041,720002
2013-07-10,1.04,720002
2013-07-11,1.042,720002
2013-07-12,1.041,720002
2013-07-15,1.044,720002
2013-07-16,1.045,720002
2013-07-17,1.042,720002
2013-07-18,1.042,720002
2013-07-19,1.041,720002
2013-07-22,1.043,720002
2013-07-23,1.045,720002
2013-07-24,1.044,720002
2013-07-25,1.04,720002
2013-07-26,1.04,720002
2013-07-29,1.038,720002
2013-07-30,1.036,720002
2013-07-31,1.036,720002
2013-08-01,1.04,720002
2013-08-02,1.039,720002
2013-08-05,1.04,720002
2013-08-06,1.042,720002
2013-08-07,1.04,720002
2013-08-08,1.041,720002
2013-08-09,1.04,720002
2013-08-12,1.038,720002
2013-08-13,1.038,720002
2013-08-14,1.037,720002
2013-08-15,1.034,720002
2013-08-16,1.033,720002
2013-08-19,1.037,720002
2013-08-20,1.038,720002
2013-08-21,1.04,720002
2013-08-22,1.041,720002
2013-08-23,1.043,720002
2013-08-26,1.046,720002
2013-08-27,1.045,720002
2013-08-28,1.044,720002
2013-08-29,1.044,720002
2013-08-30,1.043,720002
2013-09-02,1.044,720002
2013-09-03,1.046,720002
2013-09-04,1.047,720002
2013-09-05,1.048,720002
2013-09-06,1.049,720002
2013-09-09,1.05,720002
2013-09-10,1.049,720002
2013-09-11,1.052,720002
2013-09-12,1.053,720002
2013-09-13,1.054,720002
2013-09-16,1.054,720002
2013-09-17,1.052,720002
2013-09-18,1.054,720002
2013-09-23,1.055,720002
2013-09-24,1.053,720002
2013-09-25,1.051,720002
2013-09-26,1.049,720002
2013-09-27,1.054,720002
2013-09-30,1.056,720002
2013-10-08,1.058,720002
2013-10-09,1.063,720002
2013-10-10,1.062,720002
2013-10-11,1.061,720002
2013-10-14,1.062,720002
2013-10-15,1.06,720002
2013-10-16,1.057,720002
2013-10-17,1.056,720002
2013-10-18,1.057,720002
2013-10-21,1.058,720002
2013-10-22,1.055,720002
2013-10-23,1.051,720002
2013-10-24,1.047,720002
2013-10-25,1.045,720002
2013-10-28,1.046,720002
2013-10-29,1.041,720002
2013-10-30,1.042,720002
2013-10-31,1.04,720002
2013-11-01,1.041,720002
2013-11-04,1.042,720002
2013-11-05,1.045,720002
2013-11-06,1.043,720002
2013-11-07,1.04,720002
2013-11-08,1.034,720002
2013-11-11,1.032,720002
2013-11-12,1.033,720002
2013-11-13,1.03,720002
2013-11-14,1.028,720002
2013-11-15,1.029,720002
2013-11-18,1.029,720002
2013-11-19,1.026,720002
2013-11-20,1.023,720002
2013-11-21,1.028,720002
2013-11-22,1.028,720002
2013-11-25,1.027,720002
2013-11-26,1.027,720002
2013-11-27,1.028,720002
2013-11-28,1.029,720002
2013-11-29,1.029,720002
2013-12-02,1.024,720002
2013-12-03,1.026,720002
2013-12-04,1.026,720002
2013-12-05,1.025,720002
2013-12-06,1.025,720002
2013-12-09,1.028,720002
2013-12-10,1.028,720002
2013-12-11,1.027,720002
2013-12-12,1.027,720002
2013-12-13,1.028,720002
2013-12-16,1.026,720002
2013-12-17,1.025,720002
2013-12-18,1.019,720002
2013-12-19,1.017,720002
2013-12-20,1.014,720002
2013-12-23,1.015,720002
2013-12-24,1.018,720002
2013-12-25,1.02,720002
2013-12-26,1.019,720002
2013-12-27,1.025,720002
2013-12-30,1.022,720002
2013-12-31,1.022,720002
2014-01-02,1.021,720002
2014-01-03,1.022,720002
2014-01-06,1.02,720002
2014-01-07,1.02,720002
2014-01-08,1.019,720002
2014-01-09,1.019,720002
2014-01-10,1.016,720002
2014-01-13,1.013,720002
2014-01-14,1.013,720002
2014-01-15,1.012,720002
2014-01-16,1.011,720002
2014-01-17,1.011,720002
2014-01-20,1.01,720002
2014-01-21,1.01,720002
2014-01-22,1.014,720002
2014-01-23,1.016,720002
2014-01-24,1.02,720002
2014-01-27,1.022,720002
2014-01-28,1.022,720002
2014-01-29,1.027,720002
2014-01-30,1.026,720002
2014-02-07,1.028,720002
2014-02-10,1.034,720002
2014-02-11,1.035,720002
2014-02-12,1.037,720002
2014-02-13,1.04,720002
2014-02-14,1.046,720002
2014-02-17,1.051,720002
2014-02-18,1.051,720002
2014-02-19,1.046,720002
2014-02-20,1.052,720002
2014-02-21,1.056,720002
2014-02-24,1.057,720002
2014-02-25,1.051,720002
2014-02-26,1.054,720002
2014-02-27,1.058,720002
2014-02-28,1.066,720002
2014-03-03,1.07,720002
