date,close,code
2020-12-30,1.0,010772
2020-12-31,1.0011,010772
2021-01-06,1.0541,010772
2021-01-07,1.0729,010772
2021-01-08,1.0641,010772
2021-01-11,1.0502,010772
2021-01-12,1.0773,010772
2021-01-13,1.0763,010772
2021-01-14,1.0479,010772
2021-01-15,1.0381,010772
2021-01-18,1.0509,010772
2021-01-19,1.027,010772
2021-01-20,1.0436,010772
2021-01-21,1.0694,010772
2021-01-22,1.0824,010772
2021-01-25,1.0939,010772
2021-01-26,1.069,010772
2021-01-27,1.0777,010772
2021-01-28,1.0374,010772
2021-01-29,1.029,010772
2021-02-01,1.0434,010772
2021-02-02,1.0704,010772
2021-02-03,1.0639,010772
2021-02-04,1.057,010772
2021-02-05,1.0595,010772
2021-02-08,1.0741,010772
2021-02-09,1.0998,010772
2021-02-10,1.134,010772
2021-02-18,1.1038,010772
2021-02-19,1.1055,010772
2021-02-22,1.0582,010772
2021-02-23,1.0579,010772
2021-02-24,1.0254,010772
2021-02-25,1.0235,010772
2021-02-26,1.0,010772
2021-03-01,1.0206,010772
2021-03-02,1.0123,010772
2021-03-03,1.0246,010772
2021-03-04,0.9823,010772
2021-03-05,0.9824,010772
2021-03-08,0.9365,010772
2021-03-09,0.9098,010772
2021-03-10,0.924,010772
2021-03-11,0.9408,010772
2021-03-12,0.9439,010772
2021-03-15,0.9075,010772
2021-03-16,0.9146,010772
2021-03-17,0.9315,010772
2021-03-18,0.9436,010772
2021-03-19,0.9171,010772
2021-03-22,0.9261,010772
2021-03-23,0.9165,010772
2021-03-24,0.9073,010772
2021-03-25,0.9042,010772
2021-03-26,0.9306,010772
2021-03-29,0.93,010772
2021-03-30,0.9438,010772
2021-03-31,0.9372,010772
2021-04-01,0.956,010772
2021-04-02,0.9696,010772
2021-04-06,0.9656,010772
2021-04-07,0.9534,010772
2021-04-08,0.9565,010772
2021-04-09,0.9419,010772
2021-04-12,0.9225,010772
2021-04-13,0.9297,010772
2021-04-14,0.9396,010772
2021-04-15,0.9371,010772
2021-04-16,0.9366,010772
2021-04-19,0.9679,010772
2021-04-20,0.9682,010772
2021-04-21,0.9748,010772
2021-04-22,0.977,010772
2021-04-23,0.9935,010772
2021-04-26,0.9859,010772
2021-04-27,0.9919,010772
2021-04-28,1.0004,010772
2021-04-29,1.0073,010772
2021-04-30,1.0054,010772
2021-05-06,0.977,010772
2021-05-07,0.9498,010772
2021-05-10,0.9471,010772
2021-05-11,0.9579,010772
2021-05-12,0.9659,010772
2021-05-13,0.9575,010772
2021-05-14,0.9773,010772
2021-05-17,0.9979,010772
2021-05-18,0.9963,010772
2021-05-19,0.9986,010772
2021-05-20,1.0029,010772
2021-05-21,0.9918,010772
2021-05-24,0.9927,010772
2021-05-25,1.0209,010772
2021-05-26,1.0141,010772
2021-05-27,1.02,010772
2021-05-28,1.0127,010772
2021-05-31,1.0192,010772
2021-06-01,1.0237,010772
2021-06-02,1.0152,010772
2021-06-03,1.0102,010772
2021-06-04,1.0127,010772
2021-06-07,1.012,010772
2021-06-08,1.0011,010772
2021-06-09,1.0048,010772
2021-06-10,1.0145,010772
2021-06-11,1.0102,010772
2021-06-15,1.0029,010772
2021-06-16,0.9811,010772
2021-06-17,0.9959,010772
2021-06-18,1.0046,010772
2021-06-21,1.0051,010772
2021-06-22,1.0103,010772
2021-06-23,1.0224,010772
2021-06-24,1.0211,010772
2021-06-25,1.0352,010772
2021-06-28,1.05,010772
2021-06-29,1.041,010772
2021-06-30,1.0543,010772
2021-07-01,1.0467,010772
2021-07-02,1.0205,010772
2021-07-05,1.0226,010772
2021-07-06,1.0151,010772
2021-07-07,1.0347,010772
2021-07-08,1.0313,010772
2021-07-09,1.0287,010772
2021-07-12,1.044,010772
2021-07-13,1.0463,010772
2021-07-14,1.0405,010772
2021-07-15,1.0461,010772
2021-07-16,1.0326,010772
2021-07-19,1.0411,010772
2021-07-20,1.046,010772
2021-07-21,1.0562,010772
2021-07-22,1.0523,010772
2021-07-23,1.0362,010772
2021-07-26,1.0013,010772
2021-07-27,0.971,010772
2021-07-28,0.9746,010772
2021-07-29,0.997,010772
2021-07-30,0.9906,010772
2021-08-02,1.0181,010772
2021-08-03,1.0211,010772
2021-08-04,1.0364,010772
2021-08-05,1.0314,010772
2021-08-06,1.0237,010772
2021-08-09,1.0298,010772
2021-08-10,1.0388,010772
2021-08-11,1.0255,010772
2021-08-12,1.0201,010772
2021-08-13,1.0085,010772
2021-08-16,1.0119,010772
2021-08-17,0.9853,010772
2021-08-18,0.9875,010772
2021-08-19,0.9874,010772
2021-08-20,0.9598,010772
2021-08-23,0.9732,010772
2021-08-24,0.9837,010772
2021-08-25,0.9922,010772
2021-08-26,0.9697,010772
2021-08-27,0.9773,010772
2021-08-30,0.9769,010772
2021-08-31,0.966,010772
2021-09-01,0.9708,010772
2021-09-02,0.9627,010772
2021-09-03,0.9548,010772
