date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
1992-11-24,11.8,11.5,11.8,10.8,191,1078000.0,100.0,1050.0,10.5,0.13,000502
1992-11-25,11.35,11.5,11.6,11.1,191,1092000.0,4.35,0.0,0.0,0.13,000502
1992-11-26,11.65,12.9,12.9,11.65,374,2318000.0,10.87,12.17,1.4,0.26,000502
1992-11-27,13.0,13.2,13.4,12.8,651,4259000.0,4.65,2.33,0.3,0.46,000502
1992-11-30,13.35,15.0,15.0,13.35,804,5802000.0,12.5,13.64,1.8,0.57,000502
1992-12-01,15.0,15.15,15.3,14.05,634,4750000.0,8.33,1.0,0.15,0.45,000502
1992-12-02,15.3,14.2,15.5,14.15,703,5342000.0,8.91,-6.27,-0.95,0.5,000502
1992-12-03,14.05,14.3,14.8,14.05,276,1979000.0,5.28,0.7,0.1,0.19,000502
1992-12-04,14.3,14.8,14.9,13.8,575,4112000.0,7.69,3.5,0.5,0.41,000502
1992-12-07,15.0,15.2,15.5,15.0,615,4698000.0,3.38,2.7,0.4,0.43,000502
1992-12-08,15.35,14.75,15.35,14.6,229,1702000.0,4.93,-2.96,-0.45,0.16,000502
1992-12-09,14.7,14.2,14.7,14.0,382,2713000.0,4.75,-3.73,-0.55,0.27,000502
1992-12-10,14.2,13.7,14.2,13.2,1690,2315300.0,7.04,-3.52,-0.5,1.19,000502
1992-12-11,14.0,14.05,14.6,13.9,1330,1868650.0,5.11,2.55,0.35,0.94,000502
1992-12-14,14.0,14.05,14.5,14.0,8350,11731750.0,3.56,0.0,0.0,5.9,000502
1992-12-15,14.05,13.5,14.05,13.5,725,986950.0,3.91,-3.91,-0.55,0.51,000502
1992-12-16,13.5,13.9,14.0,13.4,710,986900.0,4.44,2.96,0.4,0.5,000502
1992-12-17,13.85,13.95,14.1,13.8,310,432450.0,2.16,0.36,0.05,0.22,000502
1992-12-18,14.0,13.95,14.0,13.8,680,948600.0,1.43,0.0,0.0,0.48,000502
1992-12-20,13.9,14.1,14.2,13.9,326,2283000.0,2.15,1.08,0.15,0.23,000502
1992-12-21,14.0,13.95,14.05,13.7,845,1178775.0,2.48,-1.06,-0.15,0.6,000502
1992-12-22,13.95,13.7,13.95,13.6,545,746650.0,2.51,-1.79,-0.25,0.39,000502
1992-12-23,13.6,13.6,13.65,13.5,520,707200.0,1.09,-0.73,-0.1,0.37,000502
1992-12-24,13.6,13.55,13.6,13.4,475,643625.0,1.47,-0.37,-0.05,0.34,000502
1992-12-25,13.7,13.6,13.8,13.6,695,945200.0,1.48,0.37,0.05,0.49,000502
1992-12-28,13.8,13.7,13.9,13.55,685,938450.0,2.57,0.74,0.1,0.48,000502
1992-12-29,13.65,13.8,13.8,13.6,975,1345500.0,1.46,0.73,0.1,0.69,000502
1992-12-30,13.9,14.1,14.2,13.9,1630,2298300.0,2.17,2.17,0.3,1.15,000502
1992-12-31,14.2,14.6,14.8,14.2,2925,4270500.0,4.26,3.55,0.5,2.07,000502
1993-01-03,14.6,16.15,16.4,14.6,829,6457000.0,12.33,10.62,1.55,0.59,000502
1993-01-04,16.3,16.1,16.8,16.0,4740,7631400.0,4.95,-0.31,-0.05,3.35,000502
1993-01-05,16.0,15.7,16.2,15.65,2205,3461850.0,3.42,-2.48,-0.4,1.56,000502
1993-01-06,15.7,15.85,15.9,15.5,1410,2234850.0,2.55,0.96,0.15,1.0,000502
1993-01-07,16.0,16.4,16.4,16.0,3110,5100400.0,2.52,3.47,0.55,2.2,000502
1993-01-08,16.5,17.1,17.1,16.5,6260,10704600.0,3.66,4.27,0.7,4.42,000502
1993-01-11,17.2,18.6,18.8,17.2,7605,14145300.0,9.36,8.77,1.5,5.37,000502
1993-01-12,18.85,18.9,19.75,18.8,9940,18786600.0,5.11,1.61,0.3,7.02,000502
1993-01-13,16.5,17.1,17.1,16.5,6260,10704600.0,3.17,-9.52,-1.8,4.42,000502
1993-01-14,18.9,21.65,21.65,18.9,12455,26965074.0,16.08,26.61,4.55,8.8,000502
1993-01-15,22.0,21.65,23.05,21.65,7730,16735450.0,6.47,0.0,0.0,5.46,000502
1993-01-18,22.8,25.4,25.4,22.8,10110,24546625.0,12.01,17.32,3.75,7.14,000502
1993-01-19,25.5,25.65,26.5,25.5,9395,24494300.0,3.94,0.98,0.25,6.64,000502
1993-02-01,25.8,29.9,30.3,25.8,3550,10614500.0,17.54,16.57,4.25,2.51,000502
1993-02-02,30.0,32.5,32.5,30.0,5300,17225000.0,8.36,8.7,2.6,3.74,000502
1993-02-03,32.65,32.6,33.5,32.2,4205,13708299.0,4.0,0.31,0.1,2.97,000502
1993-02-04,32.7,33.0,33.0,32.15,5270,17391000.0,2.61,1.23,0.4,3.72,000502
1993-02-05,33.0,32.9,33.0,32.0,3635,11959151.0,3.03,-0.3,-0.1,2.57,000502
1993-02-08,32.8,34.95,35.2,32.8,9265,32381176.0,7.29,6.23,2.05,6.55,000502
1993-02-09,35.1,34.95,35.5,34.5,3340,11673300.0,2.86,0.0,0.0,2.36,000502
1993-02-10,35.0,33.3,35.4,33.3,3635,12104550.0,6.01,-4.72,-1.65,2.57,000502
1993-02-11,33.2,32.5,34.3,32.5,3125,10156250.0,5.41,-2.4,-0.8,2.21,000502
1993-02-12,32.5,32.15,33.1,31.2,4540,14596101.0,5.85,-1.08,-0.35,3.21,000502
1993-02-15,32.0,36.0,36.5,32.0,9505,34218000.0,14.0,11.98,3.85,6.72,000502
1993-02-16,36.15,35.5,37.0,35.5,12850,45617500.0,4.17,-1.39,-0.5,9.08,000502
1993-02-17,35.5,37.0,37.5,34.8,7600,28120000.0,7.61,4.23,1.5,5.37,000502
1993-02-18,37.15,40.5,41.5,37.15,10480,42444000.0,11.76,9.46,3.5,7.4,000502
1993-02-19,40.65,42.2,42.2,40.6,8060,34013200.0,3.95,4.2,1.7,5.69,000502
1993-02-22,42.2,45.25,45.65,42.2,8225,37218124.0,8.18,7.23,3.05,5.81,000502
1993-02-23,45.4,45.3,46.35,45.2,7445,33725848.0,2.54,0.11,0.05,5.26,000502
1993-02-24,45.3,42.5,45.3,41.85,10580,44965000.0,7.62,-6.18,-2.8,7.47,000502
1993-02-25,42.5,44.2,44.85,41.75,7985,34487000.0,7.29,4.0,1.7,5.64,000502
1993-02-26,44.35,43.0,44.8,42.7,4345,18940875.0,4.75,-2.71,-1.2,3.07,000502
