date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2018-08-31,4.14,4.97,4.97,4.14,3754,1862813.0,24.06,44.06,1.52,0.13,601068
2018-09-03,5.47,5.47,5.47,5.47,2369,1296084.0,0.0,10.06,0.5,0.08,601068
2018-09-04,6.02,6.02,6.02,6.02,3997,2406242.0,0.0,10.05,0.55,0.14,601068
2018-09-05,6.62,6.62,6.62,6.62,12062,7985243.0,0.0,9.97,0.6,0.41,601068
2018-09-06,7.28,7.28,7.28,7.28,16628,12105395.0,0.0,9.97,0.66,0.56,601068
2018-09-07,8.01,8.01,8.01,8.01,14454,11577910.0,0.0,10.03,0.73,0.49,601068
2018-09-10,8.81,8.81,8.81,8.81,22490,19813778.0,0.0,9.99,0.8,0.76,601068
2018-09-11,9.69,9.69,9.69,9.69,188569,182722886.0,0.0,9.99,0.88,6.37,601068
2018-09-12,10.15,10.66,10.66,9.97,2163387,2237254192.0,7.12,10.01,0.97,73.11,601068
2018-09-13,10.18,10.31,10.44,9.82,1544374,1565657696.0,5.82,-3.28,-0.35,52.19,601068
2018-09-14,10.15,9.28,10.33,9.28,1321624,1275504928.0,10.18,-9.99,-1.03,44.66,601068
2018-09-17,8.87,9.19,9.43,8.66,981667,885556112.0,8.3,-0.97,-0.09,33.17,601068
2018-09-18,9.02,10.11,10.11,8.72,1798640,1730318592.0,15.13,10.01,0.92,60.78,601068
2018-09-19,10.0,9.75,10.28,9.72,1504902,1496878768.0,5.54,-3.56,-0.36,50.86,601068
2018-09-20,9.49,9.15,9.5,9.13,1074937,998501264.0,3.79,-6.15,-0.6,36.33,601068
2018-09-21,9.18,9.16,9.38,8.9,809425,740996944.0,5.25,0.11,0.01,27.35,601068
2018-09-25,9.19,9.0,9.26,8.93,555584,503922864.0,3.6,-1.75,-0.16,18.78,601068
2018-09-26,9.01,8.84,9.07,8.71,660904,583400832.0,4.0,-1.78,-0.16,22.33,601068
2018-09-27,8.81,7.96,8.81,7.96,883636,731843568.0,9.62,-9.95,-0.88,29.86,601068
2018-09-28,7.9,7.86,8.1,7.82,480998,383100256.0,3.52,-1.26,-0.1,16.26,601068
2018-10-08,7.6,7.49,7.86,7.4,459561,350683744.0,5.85,-4.71,-0.37,15.53,601068
2018-10-09,7.53,7.65,7.73,7.5,379515,288872144.0,3.07,2.14,0.16,12.83,601068
2018-10-10,7.62,7.7,7.98,7.6,505576,393475232.0,4.97,0.65,0.05,17.09,601068
2018-10-11,7.26,6.93,7.27,6.93,383218,270714208.0,4.42,-10.0,-0.77,12.95,601068
2018-10-12,6.54,6.53,6.74,6.35,564162,369285360.0,5.63,-5.77,-0.4,19.07,601068
2018-10-15,6.65,6.3,6.75,6.22,380342,247810064.0,8.12,-3.52,-0.23,12.85,601068
2018-10-16,6.4,6.42,6.58,6.17,480623,306007456.0,6.51,1.9,0.12,16.24,601068
2018-10-17,6.54,6.35,6.59,6.25,409014,262072167.0,5.3,-1.09,-0.07,13.82,601068
2018-10-18,6.15,5.98,6.3,5.81,552434,331488544.0,7.72,-5.83,-0.37,18.67,601068
2018-10-19,5.85,6.18,6.25,5.85,485514,294406000.0,6.69,3.34,0.2,16.41,601068
2018-10-22,6.15,6.48,6.68,6.12,685094,438605840.0,9.06,4.85,0.3,23.15,601068
2018-10-23,6.5,6.16,6.5,6.12,507981,321940944.0,5.86,-4.94,-0.32,17.17,601068
2018-10-24,6.12,6.08,6.27,6.05,368586,226475528.0,3.57,-1.3,-0.08,12.46,601068
2018-10-25,5.81,6.16,6.35,5.61,623263,369681168.0,12.17,1.32,0.08,21.06,601068
2018-10-26,6.09,6.21,6.41,6.06,593259,370038160.0,5.68,0.81,0.05,20.05,601068
2018-10-29,6.08,6.09,6.36,6.04,407430,251230514.0,5.15,-1.93,-0.12,13.77,601068
2018-10-30,6.15,6.19,6.28,5.82,515106,314056384.0,7.55,1.64,0.1,17.41,601068
2018-10-31,6.26,6.81,6.81,6.2,475740,311778208.0,9.85,10.02,0.62,16.08,601068
2018-11-01,7.09,6.58,7.16,6.58,1161285,800983264.0,8.52,-3.38,-0.23,39.24,601068
2018-11-02,6.59,6.68,6.75,6.55,699617,464914432.0,3.04,1.52,0.1,23.64,601068
2018-11-05,6.88,6.78,6.99,6.7,764157,519684176.0,4.34,1.5,0.1,25.82,601068
2018-11-06,6.6,6.56,6.69,6.39,546949,357067136.0,4.42,-3.24,-0.22,18.48,601068
2018-11-07,6.47,6.35,6.58,6.34,407686,263067328.0,3.66,-3.2,-0.21,13.78,601068
2018-11-08,6.38,6.39,6.6,6.26,432649,277006208.0,5.35,0.63,0.04,14.62,601068
2018-11-09,6.25,6.14,6.33,6.1,368445,229153555.0,3.6,-3.91,-0.25,12.45,601068
2018-11-12,6.09,6.25,6.25,6.05,284319,175565333.0,3.26,1.79,0.11,9.61,601068
2018-11-13,6.15,6.45,6.49,6.12,515430,326378320.0,5.92,3.2,0.2,17.42,601068
2018-11-14,6.45,6.48,6.77,6.37,552814,361502224.0,6.2,0.47,0.03,18.68,601068
2018-11-15,6.39,6.58,6.63,6.36,500514,325494560.0,4.17,1.54,0.1,16.91,601068
2018-11-16,6.57,6.58,6.64,6.5,413992,272040528.0,2.13,0.0,0.0,13.99,601068
2018-11-19,6.65,6.8,6.87,6.55,665346,447344208.0,4.86,3.34,0.22,22.48,601068
2018-11-20,6.71,6.42,6.72,6.42,519315,341517440.0,4.41,-5.59,-0.38,17.55,601068
2018-11-21,6.19,6.33,6.34,6.12,316960,198525359.0,3.43,-1.4,-0.09,10.71,601068
2018-11-22,6.3,6.2,6.36,6.18,236644,147949858.0,2.84,-2.05,-0.13,8.0,601068
2018-11-23,6.19,5.88,6.29,5.88,326432,198012249.0,6.61,-5.16,-0.32,11.03,601068
2018-11-26,5.84,5.8,5.95,5.76,196450,114777014.0,3.23,-1.36,-0.08,6.64,601068
2018-11-27,5.86,5.84,5.91,5.75,155292,90543544.0,2.76,0.69,0.04,5.25,601068
2018-11-28,5.83,5.96,6.09,5.7,238108,140285703.0,6.68,2.05,0.12,8.05,601068
2018-11-29,6.01,5.6,6.07,5.6,296300,175263519.0,7.89,-6.04,-0.36,10.01,601068
2018-11-30,5.6,5.54,5.7,5.4,289747,161102027.0,5.36,-1.07,-0.06,9.79,601068
2018-12-03,5.72,5.73,5.77,5.61,275543,157091405.0,2.89,3.43,0.19,9.31,601068
2018-12-04,5.75,5.82,5.82,5.66,233251,134030045.0,2.79,1.57,0.09,7.88,601068
2018-12-05,5.67,5.67,5.73,5.61,187106,106199937.0,2.06,-2.58,-0.15,6.32,601068
2018-12-06,5.68,5.57,5.7,5.55,179812,100998295.0,2.65,-1.76,-0.1,6.08,601068
2018-12-07,5.58,5.57,5.67,5.52,141335,79121902.0,2.69,0.0,0.0,4.78,601068
2018-12-10,5.56,5.46,5.58,5.45,124441,68342914.0,2.33,-1.97,-0.11,4.21,601068
2018-12-11,5.51,5.53,5.57,5.46,119625,65838054.0,2.01,1.28,0.07,4.04,601068
2018-12-12,5.56,5.64,5.74,5.55,248765,140896603.0,3.44,1.99,0.11,8.41,601068
2018-12-13,5.64,5.89,6.09,5.57,532560,313838368.0,9.22,4.43,0.25,18.0,601068
2018-12-14,5.78,5.67,5.82,5.65,360954,206953876.0,2.89,-3.74,-0.22,12.2,601068
2018-12-17,5.67,5.92,5.98,5.65,438717,257303519.0,5.82,4.41,0.25,14.83,601068
2018-12-18,5.86,5.81,5.91,5.71,301350,174301742.0,3.38,-1.86,-0.11,10.18,601068
2018-12-19,5.77,5.59,5.8,5.59,235398,133426096.0,3.61,-3.79,-0.22,7.96,601068
2018-12-20,5.51,5.63,5.7,5.51,193708,108564225.0,3.4,0.72,0.04,6.55,601068
2018-12-21,5.66,5.84,5.87,5.63,330453,189893209.0,4.26,3.73,0.21,11.17,601068
2018-12-24,5.86,5.79,5.91,5.74,259756,150682843.0,2.91,-0.86,-0.05,8.78,601068
