date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2014-01-23,27.78,33.62,33.62,27.78,8513,28142587.0,25.23,45.23,10.47,5.84,002707
2014-01-24,36.98,36.98,36.98,36.98,5234,19354518.0,0.0,9.99,3.36,3.59,002707
2014-01-27,40.68,40.68,40.68,40.68,1814,7379799.0,0.0,10.01,3.7,1.24,002707
2014-01-28,44.75,44.75,44.75,44.75,3233,14467585.0,0.0,10.0,4.07,2.22,002707
2014-02-07,49.23,49.23,49.23,49.23,6958,34255957.0,0.0,10.01,4.48,4.77,002707
2014-02-10,54.15,54.15,54.15,54.15,2171,11757914.0,0.0,9.99,4.92,1.49,002707
2014-02-11,59.57,59.57,59.57,59.57,1645,9798014.0,0.0,10.01,5.42,1.13,002707
2014-02-17,65.53,65.53,65.53,65.53,610,3995036.0,0.0,10.01,5.96,0.42,002707
2014-02-18,72.08,72.08,72.08,72.08,26610,191805961.0,0.0,10.0,6.55,18.26,002707
2014-02-19,79.29,79.29,79.29,79.29,8978,71185293.0,0.0,10.0,7.21,6.16,002707
2014-02-25,87.22,87.22,87.22,85.8,98450,858162448.0,1.79,10.0,7.93,67.55,002707
2014-02-26,86.0,91.25,92.9,85.01,83092,744774992.0,9.05,4.62,4.03,57.01,002707
2014-02-27,91.85,84.29,91.99,82.13,67506,582831824.0,10.81,-7.63,-6.96,46.32,002707
2014-02-28,81.1,83.9,86.48,80.57,46280,388049920.0,7.01,-0.46,-0.39,31.75,002707
2014-03-03,82.5,83.81,86.4,80.1,47442,393670896.0,7.51,-0.11,-0.09,32.55,002707
2014-03-04,82.35,80.03,87.59,78.91,57292,471763536.0,10.36,-4.51,-3.78,39.31,002707
2014-03-05,79.55,82.41,84.3,78.7,36944,302040176.0,7.0,2.97,2.38,25.35,002707
2014-03-06,81.61,81.59,82.76,77.38,36014,289603568.0,6.53,-1.0,-0.82,24.71,002707
2014-03-07,81.01,79.8,85.33,79.8,34548,284683376.0,6.78,-2.19,-1.79,23.7,002707
2014-03-10,75.1,73.47,78.0,72.82,38195,287731136.0,6.49,-7.93,-6.33,26.21,002707
2014-03-11,74.44,73.7,75.15,71.5,23749,175394426.0,4.97,0.31,0.23,16.29,002707
2014-03-12,73.44,71.75,74.82,70.41,20513,148766684.0,5.98,-2.65,-1.95,14.07,002707
2014-03-13,71.38,73.98,74.48,71.38,17778,130397031.0,4.32,3.11,2.23,12.2,002707
2014-03-14,73.05,75.45,76.5,72.58,19907,149400554.0,5.3,1.99,1.47,13.66,002707
2014-03-17,74.99,75.0,75.7,73.7,12097,90208421.0,2.65,-0.6,-0.45,8.3,002707
2014-03-18,74.98,76.0,78.46,74.01,24531,187022818.0,5.93,1.33,1.0,16.83,002707
