date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2017-05-05,38.84,38.84,38.84,38.84,141,547644.0,0.0,44.01,11.87,0.07,603985
2017-05-08,42.72,42.72,42.72,42.72,50,213600.0,0.0,9.99,3.88,0.03,603985
2017-05-09,46.99,46.99,46.99,46.99,171,803529.0,0.0,10.0,4.27,0.09,603985
2017-05-10,51.69,51.69,51.69,51.69,516,2667204.0,0.0,10.0,4.7,0.26,603985
2017-05-11,56.86,56.86,56.86,55.5,25169,143006740.0,2.63,10.0,5.17,12.58,603985
2017-05-12,62.55,62.55,62.55,62.55,7605,47569275.0,0.0,10.01,5.69,3.8,603985
2017-05-15,68.81,66.66,68.81,66.0,116291,782823840.0,4.49,6.57,4.11,58.15,603985
2017-05-16,63.16,64.85,65.97,60.88,82803,528252096.0,7.64,-2.72,-1.81,41.4,603985
2017-05-17,64.05,66.96,71.26,63.16,88322,593290928.0,12.49,3.25,2.11,44.16,603985
2017-05-18,64.1,60.26,65.3,60.26,69134,431123104.0,7.53,-10.01,-6.7,34.57,603985
2017-05-19,58.7,56.59,59.7,55.56,51574,296281216.0,6.87,-6.09,-3.67,25.79,603985
2017-05-22,56.08,52.73,56.49,52.63,37034,201132707.0,6.82,-6.82,-3.86,18.52,603985
2017-05-23,53.5,53.12,55.19,52.21,37564,202053100.0,5.65,0.74,0.39,18.78,603985
2017-05-24,54.01,54.13,54.5,51.25,31915,170237662.0,6.12,1.9,1.01,15.96,603985
2017-05-25,53.99,51.24,53.99,50.4,39842,206398027.0,6.63,-5.34,-2.89,19.92,603985
2017-05-26,51.4,52.04,53.1,50.77,33100,171774661.0,4.55,1.56,0.8,16.55,603985
2017-05-31,53.93,52.09,55.18,52.0,40693,219366146.0,6.11,0.1,0.05,20.35,603985
2017-06-01,51.4,46.94,51.4,46.89,39082,191448985.0,8.66,-9.89,-5.15,19.54,603985
2017-06-02,46.1,47.81,48.26,45.18,27838,130481400.0,6.56,1.85,0.87,13.92,603985
2017-06-05,48.92,47.7,49.1,47.41,26189,126880222.0,3.53,-0.23,-0.11,13.09,603985
2017-06-06,47.0,47.61,47.68,46.62,20067,94430600.0,2.22,-0.19,-0.09,10.03,603985
2017-06-07,47.9,49.31,49.61,47.0,32160,157073489.0,5.48,3.57,1.7,16.08,603985
2017-06-08,49.3,48.48,49.57,48.29,21965,107475092.0,2.6,-1.68,-0.83,10.98,603985
2017-06-09,48.0,48.31,48.55,47.53,15008,72065804.0,2.1,-0.35,-0.17,7.5,603985
2017-06-12,47.01,45.81,48.01,45.5,17065,80056640.0,5.2,-5.17,-2.5,8.53,603985
2017-06-13,45.92,47.14,47.48,45.9,16438,76981389.0,3.45,2.9,1.33,8.22,603985
2017-06-14,47.08,46.36,47.08,45.82,15488,71815717.0,2.67,-1.65,-0.78,7.74,603985
2017-06-15,46.12,47.38,47.79,46.12,21518,101915248.0,3.6,2.2,1.02,10.76,603985
2017-06-16,47.38,47.59,47.9,47.23,16654,79198969.0,1.41,0.44,0.21,8.33,603985
2017-06-19,47.48,48.03,48.39,47.48,12140,58272394.0,1.91,0.92,0.44,6.07,603985
2017-06-20,48.17,47.79,48.78,47.7,18897,91064599.0,2.25,-0.5,-0.24,9.45,603985
2017-06-21,47.92,48.17,48.46,47.36,14403,69098663.0,2.3,0.8,0.38,7.2,603985
2017-06-22,48.55,46.76,48.55,46.4,15457,73763970.0,4.46,-2.93,-1.41,7.73,603985
2017-06-23,46.51,46.03,46.9,45.0,18141,83336739.0,4.06,-1.56,-0.73,9.07,603985
2017-06-26,46.2,46.34,46.44,45.46,10635,48897105.0,2.13,0.67,0.31,5.32,603985
2017-06-27,46.4,46.23,46.69,45.91,11478,53103076.0,1.68,-0.24,-0.11,5.74,603985
2017-06-28,45.74,45.27,46.0,45.2,11193,50842906.0,1.73,-2.08,-0.96,5.6,603985
2017-06-29,45.27,45.79,45.9,45.27,8304,37899126.0,1.39,1.15,0.52,4.15,603985
2017-06-30,45.5,46.31,46.58,45.43,10233,47203726.0,2.51,1.14,0.52,5.12,603985
2017-07-03,46.3,46.7,46.8,46.11,9795,45547232.0,1.49,0.84,0.39,4.9,603985
2017-07-04,46.7,46.54,46.9,46.5,9174,42807244.0,0.86,-0.34,-0.16,4.59,603985
2017-07-05,46.5,47.54,47.57,46.42,17671,83462829.0,2.47,2.15,1.0,8.84,603985
2017-07-06,47.7,50.02,52.0,47.5,43722,218692130.0,9.47,5.22,2.48,21.86,603985
2017-07-07,50.03,50.37,51.0,49.51,28432,143349491.0,2.98,0.7,0.35,14.22,603985
2017-07-10,50.18,48.05,50.18,47.9,24603,119966553.0,4.53,-4.61,-2.32,12.3,603985
2017-07-11,47.9,48.61,48.8,47.66,17609,85064702.0,2.37,1.17,0.56,8.8,603985
2017-07-12,48.59,48.39,48.59,47.06,14560,69638756.0,3.15,-0.45,-0.22,7.28,603985
2017-07-13,48.39,47.9,48.59,47.71,9348,44903365.0,1.82,-1.01,-0.49,4.67,603985
2017-07-14,47.59,46.15,48.3,45.96,12930,61097319.0,4.89,-3.65,-1.75,6.46,603985
2017-07-17,45.4,41.54,45.4,41.54,23246,99330901.0,8.36,-9.99,-4.61,11.62,603985
2017-07-18,40.98,41.95,42.58,40.68,12172,50709009.0,4.57,0.99,0.41,6.09,603985
2017-07-19,41.26,42.19,42.4,41.26,12110,50814618.0,2.72,0.57,0.24,6.05,603985
2017-07-20,42.28,41.71,42.92,41.6,13725,58140183.0,3.13,-1.14,-0.48,6.86,603985
2017-07-21,41.62,41.51,42.1,41.19,8987,37394793.0,2.18,-0.48,-0.2,4.49,603985
2017-07-24,41.08,41.98,42.1,40.73,12422,51446423.0,3.3,1.13,0.47,6.21,603985
2017-07-25,42.1,42.03,42.48,41.83,9851,41500125.0,1.55,0.12,0.05,4.93,603985
2017-07-26,41.9,41.32,42.25,41.0,7960,33100122.0,2.97,-1.69,-0.71,3.98,603985
2017-07-27,41.57,42.54,42.72,41.1,14777,62396972.0,3.92,2.95,1.22,7.39,603985
2017-07-28,42.62,42.07,42.87,42.01,10671,45250188.0,2.02,-1.1,-0.47,5.34,603985
2017-07-31,41.88,42.06,42.58,41.85,6467,27276586.0,1.74,-0.02,-0.01,3.23,603985
2017-08-01,42.08,42.0,42.23,41.2,10053,42006628.0,2.45,-0.14,-0.06,5.03,603985
2017-08-02,42.2,41.5,42.2,41.4,6823,28419805.0,1.9,-1.19,-0.5,3.41,603985
2017-08-03,41.5,41.96,42.26,41.21,8432,35334621.0,2.53,1.11,0.46,4.22,603985
2017-08-04,41.96,41.9,42.96,41.85,11211,47487122.0,2.65,-0.14,-0.06,5.61,603985
2017-08-07,41.95,42.95,43.44,41.81,16724,71318031.0,3.89,2.51,1.05,8.36,603985
2017-08-08,42.52,42.62,43.21,42.26,9134,38856932.0,2.21,-0.77,-0.33,4.57,603985
2017-08-09,42.95,42.04,42.96,42.0,7968,33785122.0,2.25,-1.36,-0.58,3.98,603985
2017-08-10,42.04,41.18,42.19,40.98,11328,46998419.0,2.88,-2.05,-0.86,5.66,603985
2017-08-11,41.24,40.23,41.24,40.04,10067,40786880.0,2.91,-2.31,-0.95,5.03,603985
2017-08-14,40.04,40.8,40.81,40.04,6464,26236979.0,1.91,1.42,0.57,3.23,603985
2017-08-15,40.86,41.27,41.3,40.68,8415,34547429.0,1.52,1.15,0.47,4.21,603985
2017-08-16,40.41,42.08,42.29,40.41,12566,52416626.0,4.56,1.96,0.81,6.28,603985
2017-08-17,41.92,42.13,42.3,41.9,9787,41221168.0,0.95,0.12,0.05,4.89,603985
2017-08-18,41.63,41.74,41.99,41.5,8305,34646705.0,1.16,-0.93,-0.39,4.15,603985
2017-08-21,41.79,41.45,42.45,40.04,11366,47928367.0,5.77,-0.69,-0.29,5.68,603985
2017-08-22,42.09,45.6,45.6,41.8,47340,210017726.0,9.17,10.01,4.15,23.67,603985
2017-08-23,44.6,44.18,44.78,43.8,32924,145606773.0,2.15,-3.11,-1.42,16.46,603985
2017-08-24,44.2,42.79,44.2,42.66,26356,114350538.0,3.49,-3.15,-1.39,13.18,603985
2017-08-25,43.08,43.67,44.13,42.9,17121,74529179.0,2.87,2.06,0.88,8.56,603985
2017-08-28,44.0,44.9,45.96,44.0,32116,143997028.0,4.49,2.82,1.23,16.06,603985
2017-08-29,45.4,45.47,46.73,45.08,38292,176412766.0,3.67,1.27,0.57,19.15,603985
2017-08-30,45.0,44.85,45.47,44.45,21166,94983892.0,2.24,-1.36,-0.62,10.58,603985
2017-08-31,45.0,46.58,46.88,45.0,27747,128693297.0,4.19,3.86,1.73,13.87,603985
2017-09-01,46.8,47.17,48.86,46.31,35601,170069707.0,5.47,1.27,0.59,17.8,603985
2017-09-04,47.0,45.97,47.15,45.6,21502,99060544.0,3.29,-2.54,-1.2,10.75,603985
2017-09-05,46.2,45.85,46.2,45.1,14248,65070317.0,2.39,-0.26,-0.12,7.12,603985
2017-09-06,45.49,45.39,45.73,44.7,13427,60616936.0,2.25,-1.0,-0.46,6.71,603985
2017-09-07,45.3,45.27,46.25,45.1,14296,65309498.0,2.53,-0.26,-0.12,7.15,603985
2017-09-08,45.38,45.14,45.52,44.68,12005,54121809.0,1.86,-0.29,-0.13,6.0,603985
2017-09-11,45.28,46.08,46.15,45.08,14137,64563570.0,2.37,2.08,0.94,7.07,603985
2017-09-12,46.05,45.12,46.57,44.87,16874,77102561.0,3.69,-2.08,-0.96,8.44,603985
2017-09-13,44.93,45.25,45.27,44.72,8564,38519919.0,1.22,0.29,0.13,4.28,603985
2017-09-14,45.13,44.5,45.2,44.48,11313,50674453.0,1.59,-1.66,-0.75,5.66,603985
2017-09-15,44.5,45.09,45.47,44.45,14674,66215919.0,2.29,1.33,0.59,7.34,603985
2017-09-18,44.57,44.88,44.89,44.11,9236,41092519.0,1.73,-0.47,-0.21,4.62,603985
2017-09-19,45.13,44.9,45.13,44.5,6715,30112629.0,1.4,0.04,0.02,3.36,603985
2017-09-20,44.66,45.19,45.25,44.36,9432,42275559.0,1.98,0.65,0.29,4.72,603985
2017-09-21,45.3,44.44,45.3,44.38,8828,39610713.0,2.04,-1.66,-0.75,4.41,603985
2017-09-22,44.5,44.64,44.78,43.8,8545,37896960.0,2.21,0.45,0.2,4.27,603985
2017-09-25,44.5,44.05,44.7,44.01,7210,32010743.0,1.55,-1.32,-0.59,3.61,603985
2017-09-26,44.15,42.7,44.29,42.09,11631,49944274.0,4.99,-3.06,-1.35,5.82,603985
2017-09-27,42.46,43.1,43.23,42.46,4501,19332552.0,1.8,0.94,0.4,2.25,603985
2017-09-28,42.96,42.61,43.26,42.6,6448,27705936.0,1.53,-1.14,-0.49,3.22,603985
2017-09-29,42.6,42.92,43.23,42.59,4481,19252664.0,1.5,0.73,0.31,2.24,603985
2017-10-09,43.49,43.53,43.95,43.2,5668,24680043.0,1.75,1.42,0.61,2.83,603985
2017-10-10,43.57,44.52,44.6,43.27,9299,41054835.0,3.06,2.27,0.99,4.65,603985
