date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2010-02-11,36.01,34.5,37.88,34.5,138973,499437637.0,11.27,15.0,4.5,69.49,300052
2010-02-12,33.9,33.76,33.96,32.5,64265,214579763.0,4.23,-2.14,-0.74,32.13,300052
2010-02-22,33.7,34.7,34.96,33.35,47488,163173848.0,4.77,2.78,0.94,23.74,300052
2010-02-23,35.06,36.13,36.34,35.06,50601,181175261.0,3.69,4.12,1.43,25.3,300052
2010-02-24,36.85,37.4,38.35,36.75,46197,173232695.0,4.43,3.52,1.27,23.1,300052
2010-02-25,37.9,39.33,39.33,37.9,40323,156193389.0,3.82,5.16,1.93,20.16,300052
2010-02-26,39.42,39.08,39.48,38.31,32738,127323060.0,2.97,-0.64,-0.25,16.37,300052
2010-03-01,38.51,39.85,40.36,38.51,26404,103881601.0,4.73,1.97,0.77,13.2,300052
2010-03-02,39.62,38.08,40.28,37.93,30424,117710002.0,5.9,-4.44,-1.77,15.21,300052
2010-03-03,38.0,38.05,39.48,37.71,27578,105608759.0,4.65,-0.08,-0.03,13.79,300052
2010-03-04,38.0,37.09,39.2,36.92,34781,133164294.0,5.99,-2.52,-0.96,17.39,300052
2010-03-05,36.88,37.7,37.72,36.6,23821,88596112.0,3.02,1.64,0.61,11.91,300052
2010-03-08,37.7,38.0,38.75,37.7,17650,67683907.0,2.79,0.8,0.3,8.82,300052
2010-03-09,37.99,38.96,39.3,37.13,22867,87359027.0,5.71,2.53,0.96,11.43,300052
2010-03-10,38.7,37.65,39.26,37.33,16643,63581039.0,4.95,-3.36,-1.31,8.32,300052
2010-03-11,37.68,39.97,40.47,37.03,36140,141456268.0,9.14,6.16,2.32,18.07,300052
2010-03-12,39.5,38.6,42.1,38.52,44213,178410175.0,8.96,-3.43,-1.37,22.11,300052
2010-03-15,38.45,38.02,38.66,37.51,17449,66069180.0,2.98,-1.5,-0.58,8.72,300052
2010-03-16,38.41,37.13,38.58,36.61,15467,58005878.0,5.18,-2.34,-0.89,7.73,300052
2010-03-17,37.35,38.1,38.39,36.83,12863,48635386.0,4.2,2.61,0.97,6.43,300052
2010-03-18,38.08,38.78,38.88,37.5,15468,59098842.0,3.62,1.78,0.68,7.73,300052
2010-03-19,38.51,38.2,38.86,37.96,10891,41766017.0,2.32,-1.5,-0.58,5.45,300052
2010-03-22,38.1,39.42,39.56,38.1,15774,61645002.0,3.82,3.19,1.22,7.89,300052
2010-03-23,39.55,38.87,40.99,38.8,19060,75876738.0,5.56,-1.4,-0.55,9.53,300052
2010-03-25,39.58,42.76,42.76,39.57,32461,135651651.0,8.21,10.01,3.89,16.23,300052
2010-03-26,42.59,40.7,42.59,39.8,30856,126174367.0,6.52,-4.82,-2.06,15.43,300052
2010-03-29,40.51,40.25,41.7,38.88,20305,81281682.0,6.93,-1.11,-0.45,10.15,300052
2010-03-31,40.01,41.2,42.62,40.01,29327,121863419.0,6.48,2.36,0.95,14.66,300052
2010-04-01,41.5,42.22,44.18,41.02,30483,130263532.0,7.67,2.48,1.02,15.24,300052
2010-04-02,41.58,43.01,43.5,41.41,20879,88732059.0,4.95,1.87,0.79,10.44,300052
2010-04-06,43.75,43.49,44.45,43.05,16636,72558974.0,3.26,1.12,0.48,8.32,300052
2010-04-07,43.68,45.0,45.66,43.31,20973,94086853.0,5.4,3.47,1.51,10.49,300052
2010-04-08,45.6,42.4,45.61,42.0,30855,134683429.0,8.02,-5.78,-2.6,15.43,300052
2010-04-09,42.8,43.7,43.8,42.52,16411,70988618.0,3.02,3.07,1.3,8.21,300052
2010-04-12,43.7,44.0,44.6,42.55,19931,86544659.0,4.69,0.69,0.3,9.97,300052
2010-04-13,44.3,39.7,44.3,39.6,34469,140213394.0,10.68,-9.77,-4.3,17.23,300052
2010-04-14,39.3,38.99,39.93,38.44,14878,58141389.0,3.75,-1.79,-0.71,7.44,300052
2010-04-15,39.0,37.5,39.1,36.77,17066,64281136.0,5.98,-3.82,-1.49,8.53,300052
2010-04-16,37.06,38.9,39.35,37.06,15818,60966010.0,6.11,3.73,1.4,7.91,300052
2010-04-19,38.59,37.8,39.9,37.68,13357,51578665.0,5.71,-2.83,-1.1,6.68,300052
2010-04-21,37.3,39.69,39.85,37.3,13915,54405166.0,6.75,5.0,1.89,6.96,300052
2010-04-22,39.59,40.5,41.16,39.02,14479,58601719.0,5.39,2.04,0.81,7.24,300052
2010-04-23,40.03,39.5,41.0,39.06,10384,41504452.0,4.79,-2.47,-1.0,5.19,300052
2010-04-26,39.2,37.67,39.65,37.5,14279,54927695.0,5.44,-4.63,-1.83,7.14,300052
2010-04-27,37.42,35.87,37.77,34.91,17728,63570377.0,7.59,-4.78,-1.8,8.86,300052
2010-04-28,35.6,37.0,37.2,35.57,14264,52311442.0,4.54,3.15,1.13,7.13,300052
2010-04-29,36.9,37.25,38.96,36.9,15153,57875138.0,5.57,0.68,0.25,7.58,300052
2010-04-30,37.66,37.8,37.8,36.19,9567,35454123.0,4.32,1.48,0.55,4.78,300052
2010-05-04,37.38,39.18,39.65,36.58,12283,47625750.0,8.12,3.65,1.38,6.14,300052
2010-05-05,38.69,40.38,40.39,38.5,14614,57879738.0,4.82,3.06,1.2,7.31,300052
2010-05-06,40.0,37.8,40.52,37.73,13141,51423622.0,6.91,-6.39,-2.58,6.57,300052
2010-05-07,36.16,36.7,37.9,36.11,12874,36212576.0,4.74,-2.91,-1.1,4.95,300052
2010-05-10,36.03,33.77,37.05,33.35,16269,42888203.0,10.08,-7.98,-2.93,6.26,300052
2010-05-11,33.87,30.72,34.65,30.72,40403,99890663.0,11.64,-9.03,-3.05,12.43,300052
2010-05-12,30.35,30.28,30.94,29.48,18710,43212666.0,4.75,-1.43,-0.44,5.76,300052
2010-05-13,30.4,30.79,31.14,29.32,18144,42074070.0,6.01,1.68,0.51,5.58,300052
2010-05-14,30.49,30.4,30.85,29.71,17506,40584334.0,3.7,-1.27,-0.39,5.39,300052
2010-05-17,29.84,28.72,30.23,28.68,19804,44473048.0,5.1,-5.53,-1.68,6.09,300052
2010-05-18,28.79,29.27,29.68,28.28,14120,31251502.0,4.87,1.92,0.55,4.34,300052
2010-05-19,29.19,29.84,30.79,28.83,22305,51204199.0,6.7,1.95,0.57,6.86,300052
2010-05-21,28.38,30.88,30.98,28.02,24063,54709982.0,9.92,3.49,1.04,7.4,300052
2010-05-24,31.2,32.04,32.37,30.88,21628,52637793.0,4.83,3.76,1.16,6.65,300052
2010-05-25,31.58,31.14,31.98,30.72,18901,45206883.0,3.93,-2.81,-0.9,5.82,300052
2010-05-26,31.02,30.67,31.66,30.62,14652,34783850.0,3.34,-1.51,-0.47,4.51,300052
2010-05-27,30.68,31.48,31.59,29.71,21926,51530195.0,6.13,2.64,0.81,6.75,300052
2010-05-28,31.83,32.34,32.93,31.53,30277,74794757.0,4.45,2.73,0.86,9.32,300052
2010-05-31,32.05,31.45,33.84,31.39,27133,67840838.0,7.58,-2.75,-0.89,8.35,300052
2010-06-01,30.89,30.02,31.37,29.25,24927,57573212.0,6.74,-4.55,-1.43,7.67,300052
2010-06-02,29.55,30.59,30.62,29.22,10986,25139734.0,4.66,1.9,0.57,3.38,300052
2010-06-03,30.81,31.2,31.65,30.42,24496,58386233.0,4.02,1.99,0.61,7.54,300052
2010-06-04,30.87,31.93,32.18,30.62,17030,40804918.0,5.0,2.34,0.73,5.24,300052
2010-06-07,31.27,33.61,33.97,31.23,43538,109287301.0,8.58,5.26,1.68,13.4,300052
2010-06-08,33.58,34.45,34.6,32.84,42616,109421114.0,5.24,2.5,0.84,13.11,300052
2010-06-09,34.26,34.0,35.53,33.87,42338,112470753.0,4.82,-1.31,-0.45,13.03,300052
2010-06-10,34.0,34.81,35.25,33.75,19039,50637500.0,4.41,2.38,0.81,5.86,300052
2010-06-11,34.9,35.43,35.52,34.55,18522,49843342.0,2.79,1.78,0.62,5.7,300052
2010-06-17,35.66,33.23,35.92,33.09,17612,46397905.0,7.99,-6.21,-2.2,5.42,300052
2010-06-18,33.22,31.27,33.47,30.75,18519,45115365.0,8.19,-5.9,-1.96,5.7,300052
