date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
1993-01-19,48.0,48.8,59.0,45.0,8426,41984000.0,15.91,-44.55,-39.2,26.33,600628
1993-01-20,48.8,48.5,49.1,46.5,2101,10128000.0,5.33,-0.61,-0.3,6.57,600628
1993-01-21,48.88,49.45,49.6,47.98,1197,5896000.0,3.34,1.96,0.95,3.74,600628
1993-01-22,49.49,51.23,52.8,49.2,1198,6071000.0,7.28,3.6,1.78,3.74,600628
1993-01-27,52.51,54.5,60.5,52.5,1440,7811000.0,15.62,6.38,3.27,4.5,600628
1993-01-28,56.0,53.6,56.0,52.5,1254,6781000.0,6.42,-1.65,-0.9,3.92,600628
1993-01-29,53.2,53.45,54.2,53.0,1024,5491000.0,2.24,-0.28,-0.15,3.2,600628
1993-02-01,54.5,53.9,54.5,51.0,2136,11431000.0,6.55,0.84,0.45,6.68,600628
1993-02-02,54.4,53.9,54.9,53.0,1454,7855000.0,3.53,0.0,0.0,4.54,600628
1993-02-03,53.8,52.97,54.2,52.02,1282,6762000.0,4.04,-1.73,-0.93,4.01,600628
1993-02-04,52.8,55.0,55.88,52.21,2731,14923000.0,6.93,3.83,2.03,8.53,600628
1993-02-05,57.0,55.0,61.01,53.5,3275,18726000.0,13.65,0.0,0.0,10.23,600628
1993-02-08,57.16,58.0,58.5,54.0,2311,13153000.0,8.18,5.45,3.0,7.22,600628
1993-02-09,58.0,61.56,62.99,58.0,3559,21914000.0,8.6,6.14,3.56,11.12,600628
1993-02-10,64.17,59.0,64.17,56.0,3578,21660000.0,13.27,-4.16,-2.56,11.18,600628
1993-02-11,59.01,58.1,62.5,56.5,2776,16522000.0,10.17,-1.53,-0.9,8.68,600628
1993-02-12,58.1,59.5,59.6,54.0,1705,9896000.0,9.64,2.41,1.4,5.33,600628
1993-02-15,61.4,64.0,64.99,61.4,3055,19136000.0,6.03,7.56,4.5,9.55,600628
1993-02-16,65.3,65.29,68.99,64.0,2565,16720000.0,7.8,2.02,1.29,8.02,600628
1993-02-17,66.9,68.5,70.0,64.0,3920,26612000.0,9.19,4.92,3.21,12.25,600628
1993-02-18,69.97,67.85,70.0,67.0,1962,13333000.0,4.38,-0.95,-0.65,6.13,600628
1993-02-19,68.0,64.25,69.0,62.01,3034,19975000.0,10.3,-5.31,-3.6,9.48,600628
1993-02-22,65.5,62.0,65.7,61.6,1680,10716000.0,6.38,-3.5,-2.25,5.25,600628
1993-02-23,60.0,58.0,63.5,56.8,2684,16109000.0,10.81,-6.45,-4.0,8.39,600628
1993-02-24,56.86,55.4,58.39,48.21,2634,14580000.0,17.55,-4.48,-2.6,8.23,600628
1993-02-25,53.0,63.3,63.65,53.0,3384,20220000.0,19.22,14.26,7.9,10.58,600628
1993-02-26,64.32,60.4,64.8,58.0,3865,23923000.0,10.74,-4.58,-2.9,12.08,600628
1993-03-01,60.6,56.2,60.6,56.15,2314,13453000.0,7.37,-6.95,-4.2,7.23,600628
1993-03-02,55.0,58.0,59.8,55.0,1835,10607000.0,8.54,3.2,1.8,5.73,600628
1993-03-03,58.1,57.3,59.0,56.5,869,5008000.0,4.31,-1.21,-0.7,2.72,600628
1993-03-04,57.0,55.2,57.99,53.9,1090,5998000.0,7.14,-3.66,-2.1,3.41,600628
1993-03-05,55.0,52.9,56.6,45.51,2304,11948000.0,20.09,-4.17,-2.3,7.2,600628
1993-03-08,61.0,58.0,66.8,57.01,2059,12350000.0,18.51,9.64,5.1,6.43,600628
1993-03-09,57.5,54.4,57.5,52.0,1830,10016000.0,9.48,-6.21,-3.6,5.72,600628
1993-03-10,53.05,56.0,56.3,52.1,1536,8363000.0,7.72,2.94,1.6,4.8,600628
1993-03-11,57.9,58.5,59.0,56.0,2206,12765000.0,5.36,4.46,2.5,6.89,600628
1993-03-12,59.9,58.5,60.2,58.5,2034,12105000.0,2.91,0.0,0.0,6.36,600628
1993-03-15,58.0,57.0,58.95,56.88,842,4875000.0,3.54,-2.56,-1.5,2.63,600628
1993-03-16,56.0,58.5,59.8,55.0,758,4362000.0,8.42,2.63,1.5,2.37,600628
1993-03-17,58.5,57.55,59.4,57.48,457,2668000.0,3.28,-1.62,-0.95,1.43,600628
1993-03-18,57.99,57.75,58.4,57.1,432,2492000.0,2.26,0.35,0.2,1.35,600628
1993-03-19,57.88,57.6,58.5,57.5,626,3623000.0,1.73,-0.26,-0.15,1.96,600628
1993-03-22,55.0,51.5,56.0,50.01,1482,7825000.0,10.4,-10.59,-6.1,4.63,600628
1993-03-23,50.0,49.5,52.58,46.25,1638,7985000.0,12.29,-3.88,-2.0,5.12,600628
1993-03-24,47.6,47.8,50.0,47.6,845,4123000.0,4.85,-3.43,-1.7,2.64,600628
1993-03-25,47.8,46.5,48.99,45.0,778,3610000.0,8.35,-2.72,-1.3,2.43,600628
1993-03-26,46.51,50.0,50.0,46.51,987,4777000.0,7.51,7.53,3.5,3.08,600628
1993-03-29,49.0,47.29,49.0,47.0,463,2213000.0,4.0,-5.42,-2.71,1.45,600628
1993-03-30,47.3,47.1,47.9,46.56,458,2181000.0,2.83,-0.4,-0.19,1.43,600628
1993-03-31,46.5,44.7,47.0,44.7,645,2946000.0,4.88,-5.1,-2.4,2.02,600628
