date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2010-05-06,45.0,43.95,49.0,43.51,111088,497017956.32,13.79,10.43,4.15,67.41,002400
2010-05-07,41.0,39.95,42.0,39.56,51134,208517468.39,5.55,-9.1,-4.0,31.03,002400
2010-05-10,39.4,36.4,39.94,35.96,36200,135691180.82,9.96,-8.89,-3.55,21.97,002400
2010-05-11,37.18,37.34,38.87,36.98,32592,123104172.57,5.19,2.58,0.94,19.78,002400
2010-05-12,36.49,36.0,36.66,35.0,18161,65182379.58,4.45,-3.59,-1.34,11.02,002400
2010-05-13,36.15,37.02,37.1,35.17,15738,56816229.71,5.36,2.83,1.02,9.55,002400
2010-05-14,36.64,37.26,37.9,35.71,19081,70455772.27,5.92,0.65,0.24,11.58,002400
2010-05-17,36.29,35.77,38.0,35.77,20520,76045314.24,5.98,-4.0,-1.49,12.45,002400
2010-05-18,35.41,35.81,36.49,34.52,16419,58135608.53,5.51,0.11,0.04,9.96,002400
2010-05-19,35.52,36.82,37.45,35.51,19928,73145237.83,5.42,2.82,1.01,12.09,002400
2010-05-20,36.23,35.85,37.19,35.8,13319,48685985.16,3.78,-2.63,-0.97,8.08,002400
2010-05-21,34.35,36.77,37.28,34.11,19822,70320804.36,8.84,2.57,0.92,12.03,002400
2010-05-24,36.96,38.48,38.78,36.92,28816,110108937.37,5.06,4.65,1.71,17.49,002400
2010-05-25,37.99,38.45,39.3,37.82,23423,90401863.52,3.85,-0.08,-0.03,14.21,002400
2010-05-26,38.35,37.75,38.83,37.52,13512,51354116.24,3.41,-1.82,-0.7,8.2,002400
2010-05-27,37.59,38.41,38.66,37.21,13390,50882748.59,3.84,1.75,0.66,8.12,002400
2010-05-28,39.0,38.28,39.1,38.02,15787,61022521.56,2.81,-0.34,-0.13,9.58,002400
2010-05-31,38.06,37.12,38.6,37.03,13021,49225994.15,4.1,-3.03,-1.16,7.9,002400
2010-06-01,36.88,36.0,37.0,35.41,11875,42877693.13,4.28,-3.02,-1.12,7.21,002400
2010-06-02,35.4,36.47,36.49,35.4,5687,20447078.35,3.03,1.31,0.47,3.45,002400
2010-06-03,36.55,36.2,37.1,36.2,8351,30586739.02,2.47,-0.74,-0.27,5.07,002400
2010-06-04,36.19,36.7,36.82,35.65,6653,24172572.16,3.23,1.38,0.5,4.04,002400
2010-06-07,35.97,37.66,37.78,35.7,14605,54100409.82,5.67,2.62,0.96,8.86,002400
