date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2020-06-23,75.1,80.38,84.84,75.1,143665,1153415292.0,49.97,312.42,60.89,75.97,688555
2020-06-24,81.0,81.62,86.28,77.98,103771,845656142.0,10.33,1.54,1.24,54.88,688555
2020-06-29,80.5,78.09,80.5,75.89,54732,426027792.0,5.65,-4.32,-3.53,28.94,688555
2020-06-30,78.56,78.0,80.2,76.5,53083,414062994.0,4.74,-0.12,-0.09,28.07,688555
2020-07-01,79.0,82.5,82.99,77.77,64022,514994638.0,6.69,5.77,4.5,33.86,688555
2020-07-02,81.05,77.95,81.5,77.0,58430,458608260.0,5.45,-5.52,-4.55,30.9,688555
2020-07-03,77.39,75.58,78.28,75.08,47164,358735182.0,4.11,-3.04,-2.37,24.94,688555
2020-07-06,75.38,77.0,77.57,74.02,45865,348536138.0,4.7,1.88,1.42,24.25,688555
2020-07-07,76.72,78.14,80.96,76.46,56065,439754078.0,5.84,1.48,1.14,29.65,688555
2020-07-08,77.88,77.4,78.17,76.76,33939,262274164.0,1.8,-0.95,-0.74,17.95,688555
2020-07-09,77.69,79.86,81.78,77.0,49921,396454932.0,6.18,3.18,2.46,26.4,688555
2020-07-10,79.87,80.28,83.57,79.14,49280,399504464.0,5.55,0.53,0.42,26.06,688555
2020-07-13,81.05,81.2,81.55,78.88,35174,283037212.0,3.33,1.15,0.92,18.6,688555
2020-07-14,81.2,78.61,82.38,76.81,42339,337002800.0,6.86,-3.19,-2.59,22.39,688555
2020-07-15,78.46,74.28,79.26,74.0,34176,260526478.0,6.69,-5.51,-4.33,18.07,688555
2020-07-16,74.03,66.85,74.49,66.66,32555,229209793.0,10.54,-10.0,-7.43,17.22,688555
2020-07-17,67.1,65.5,68.01,63.88,18472,122407493.0,6.18,-2.02,-1.35,9.77,688555
2020-07-20,65.58,64.75,66.23,61.89,15649,99728085.0,6.63,-1.15,-0.75,8.28,688555
2020-07-21,64.8,67.67,68.35,64.12,16940,112519453.0,6.53,4.51,2.92,8.96,688555
2020-07-22,66.98,66.67,67.8,66.21,12570,83845908.0,2.35,-1.48,-1.0,6.65,688555
2020-07-23,66.01,64.74,66.59,62.59,13425,86232004.0,6.0,-2.89,-1.93,7.1,688555
2020-07-24,64.72,61.7,66.59,61.69,14356,91657585.0,7.57,-4.7,-3.04,7.59,688555
2020-07-27,61.74,60.26,62.96,60.05,8579,52134145.0,4.72,-2.33,-1.44,4.54,688555
2020-07-28,60.5,61.53,61.69,60.5,7435,45442177.0,1.97,2.11,1.27,3.93,688555
2020-07-29,61.3,63.3,63.42,60.8,9209,57428532.0,4.26,2.88,1.77,4.87,688555
